Video_File,Predicted_Category,Predictions
./TestFULL/Baseball/Baseball_028 .mp4,Basketball,"[[-0.27429417  0.5322951  -0.125608   -0.6240649  -0.31317577 -0.09676368
  -0.17309284 -0.3305355  -0.12486241 -0.0547689  -0.28450653  0.26433548
  -0.08951831  0.05544666  0.03003451 -0.5176671   0.25750324  0.2502782
   0.05732993  0.11744685 -0.11369403  0.12366702 -0.3737678  -0.07760196
  -0.07126822]]"
./TestFULL/Baseball/Baseball_026 .mp4,Basketball,"[[-0.11756371  0.5724277  -0.00648892 -0.46341687 -0.32660672  0.2483978
  -0.05162764  0.05614449 -0.06671447 -0.00702856  0.2902157   0.05574603
   0.1590936  -0.2803503  -0.11760848 -0.7171379   0.10704469  0.3395457
   0.24913362  0.20747738 -0.17711462 -0.1739467  -0.5192215   0.10411323
  -0.08347796]]"
./TestFULL/Baseball/Baseball_023 .mp4,Basketball,"[[-0.18864627  0.4254128   0.17065713 -0.28666964 -0.7026073   0.17429872
   0.05815918 -0.23971476 -0.2815651   0.20231926  0.03811201  0.15102325
   0.06491236 -0.17303722 -0.08500399 -0.6519972   0.14279096  0.07104398
   0.41453466  0.1387236  -0.15573211  0.2592634  -0.19610628 -0.19632784
   0.01039337]]"
./TestFULL/Baseball/Baseball_044 .mp4,PostEarthquake,"[[-0.0558502   0.19279554 -0.00643903 -0.5548166  -0.16906644 -0.24773018
  -0.23593257 -0.48821235 -0.36528856  0.20601623 -0.17354718 -0.0436262
  -0.22669992  0.03665906  0.00382495 -0.44650152 -0.25843948  0.21373029
   0.30849758  0.23432182 -0.08174146  0.10150953 -0.52331895  0.20688505
   0.11083975]]"
./TestFULL/Baseball/Baseball_017 .mp4,Basketball,"[[-0.07813021  0.35967848 -0.37618098 -0.18980883 -0.50136554  0.2008432
  -0.16349165 -0.0671493  -0.19674242  0.0719552   0.0176756   0.08000827
  -0.29273874  0.14330146 -0.27575287 -0.659433    0.04759732 -0.09815515
   0.27470618 -0.08783675 -0.3611459   0.04981208 -0.3539377   0.06156686
   0.08648678]]"
./TestFULL/Basketball/Basketball_047 .mp4,Basketball,"[[-0.12108397  0.41293883  0.10290127 -0.3279646  -0.2956403   0.24253987
   0.14778362 -0.25338697 -0.44975394  0.2236255   0.1468326  -0.02035192
   0.15322532 -0.44751325 -0.27544567 -0.4328018   0.19182089  0.2298542
   0.16198826  0.15389483 -0.16000807  0.24775377 -0.49363783  0.05912356
   0.01553726]]"
./TestFULL/Basketball/Basketball_043 .mp4,Harvesting,"[[ 0.0063439   0.5281732  -0.04536878 -0.06551679 -0.11282478 -0.11514708
   0.21805964 -0.06300447 -0.49694964  0.13242197  0.5646488  -0.21924154
   0.09309268 -0.33621767 -0.13180794 -0.5460671  -0.05908721  0.0068068
   0.36622697  0.23802532 -0.25116056 -0.17495058 -0.86904526  0.15041566
  -0.33509824]]"
./TestFULL/Basketball/Basketball_001 .mp4,Basketball,"[[ 0.06283168  0.5251234  -0.17463453 -0.35765743 -0.48676157  0.29505715
   0.08377434  0.16314217 -0.3418684  -0.21606956  0.11628016 -0.3498921
   0.05824029  0.13352576  0.14968821 -0.44878832 -0.0716136   0.1356895
   0.22894414  0.3759932  -0.03207641  0.17410597 -0.4989874   0.14190042
   0.00680055]]"
./TestFULL/Basketball/Basketball_009 .mp4,Basketball,"[[-1.2441351e-01  5.3857648e-01 -1.1476272e-02 -4.3830737e-01
  -2.3210208e-01  1.3738491e-01 -6.8459027e-02 -3.9165586e-01
  -2.2320689e-01 -1.4674624e-02  1.3865465e-01 -2.3171923e-01
  -6.2515057e-04 -1.6096263e-01 -1.8465139e-01 -3.2868719e-01
  -1.6052881e-02  2.7180108e-01  2.4430752e-01  5.9811499e-02
  -1.0437007e-01  1.4726214e-01 -7.7621120e-01  1.4091139e-01
  -1.8472075e-01]]"
./TestFULL/Basketball/Basketball_024 .mp4,TrafficCollision,"[[ 7.1980327e-04  2.4146187e-01 -7.9550706e-02 -5.2332306e-01
  -4.5093089e-01  1.5398762e-01  6.4161316e-02 -4.5527402e-01
  -1.6546516e-01 -7.4874885e-02  2.5258526e-01 -3.9179870e-01
  -3.8962267e-02 -4.3919444e-02 -1.8153588e-01 -3.0868015e-01
   5.6950975e-02 -1.6431507e-02  4.9702611e-02  2.6605731e-01
   2.0496973e-01  1.8983184e-01 -7.3408729e-01  6.4261860e-01
  -3.1636830e-02]]"
./TestFULL/Basketball/Basketball_020 .mp4,Basketball,"[[-0.289646    0.4986389   0.02117408 -0.2460074  -0.23081706  0.26347584
  -0.02878132 -0.58246976 -0.0387484  -0.0530476   0.00858337 -0.17692018
  -0.00671506  0.16753423  0.11691364 -0.5013694   0.19179142  0.38735595
   0.40240312  0.07674746 -0.05743606  0.19821914 -0.22937803  0.03963798
  -0.4528205 ]]"
./TestFULL/Basketball/Basketball_040 .mp4,Basketball,"[[-0.21098408  0.6348434   0.10625731 -0.4845812  -0.497509    0.10289719
   0.08076889 -0.13094543 -0.23801816 -0.0717461   0.07757919 -0.04159694
  -0.13184546 -0.20725842 -0.0186691  -0.37838846  0.08445107  0.10617888
   0.17768703  0.04296485  0.00638173  0.18717226 -0.5084577   0.00526714
   0.22488205]]"
./TestFULL/Basketball/Basketball_005 .mp4,Basketball,"[[-0.16174941  0.64068836 -0.17660293 -0.37656802 -0.31649652  0.27134964
   0.01167045  0.0359922  -0.22303641  0.1286644   0.49277344 -0.31332746
   0.15082224 -0.16244067 -0.05155545 -0.32595763  0.03775103  0.19566652
   0.40129417  0.02577504 -0.09216289  0.2442048  -0.8831132  -0.15574801
   0.00930464]]"
./TestFULL/Basketball/Basketball_029 .mp4,Basketball,"[[-0.02502953  0.47665545 -0.32356927 -0.17767109 -0.21833017  0.19014864
   0.17756094 -0.09151969 -0.24125889  0.0719009   0.28852966 -0.07534117
   0.1980506  -0.4855837  -0.14053178 -0.30230492  0.14011881  0.278157
   0.41245788  0.17135538 -0.24837169  0.15214984 -0.7612296   0.15121754
  -0.13935561]]"
./TestFULL/Basketball/Basketball_044 .mp4,Basketball,"[[-0.18650487  0.52524316  0.21223803 -0.3555575  -0.32974964 -0.01418736
  -0.04930652 -0.06833395 -0.11009587  0.15421513  0.19517645 -0.19138198
   0.11521946 -0.27603233 -0.14257072 -0.36918458  0.08897364  0.12252261
   0.24888726  0.18290873 -0.22765763  0.1050977  -0.62645835 -0.08075558
  -0.08636638]]"
./TestFULL/Basketball/Basketball_017 .mp4,Basketball,"[[-0.23687947  0.5649552   0.0393967  -0.229799   -0.17197987  0.10043983
   0.17624347 -0.3585604  -0.283656    0.1490887   0.13411808 -0.2723474
   0.08401168 -0.27188832 -0.26907066 -0.40274456  0.13133681  0.0920072
   0.08214408  0.21249329 -0.18262517  0.12896167 -0.55099237  0.17597394
  -0.20387177]]"
./TestFULL/Basketball/Basketball_002 .mp4,Basketball,"[[-0.23779975  0.76758105  0.382757   -0.6715018  -0.44762096 -0.07367502
  -0.12170754  0.15609075 -0.4391518   0.36755696  0.36643487  0.09092791
  -0.0715782  -0.4716405  -0.09391379 -0.5814957  -0.01933618  0.13335477
   0.34506366  0.4655016  -0.11776669  0.0630179  -0.64515936 -0.1927929
   0.18013905]]"
./TestFULL/Basketball/Basketball_003 .mp4,Basketball,"[[-0.12890658  0.77028084  0.26692405 -0.37419954 -0.4219168   0.26979586
   0.0017838  -0.50047505 -0.3331822   0.02781685  0.2289324  -0.2387067
   0.02019876 -0.26858765  0.05983629 -0.7395001   0.24071167  0.12096099
   0.28280672  0.20275293 -0.23313293  0.21515295 -0.7853676   0.03599652
  -0.27085403]]"
./TestFULL/Basketball/Basketball_034 .mp4,Basketball,"[[-0.04660084  0.7547193  -0.25361064 -0.6444482  -0.3756916   0.04801202
   0.05159962 -0.22353686 -0.3286641  -0.02189938  0.10365146  0.05064683
   0.03960649 -0.27439752 -0.17221662 -0.42600837 -0.05754253  0.3209571
   0.4413076   0.32555994 -0.12181181  0.05603891 -0.68149614  0.09289122
  -0.05672747]]"
./TestFULL/Basketball/Basketball_008 .mp4,Basketball,"[[-0.2349836   0.68625563  0.08574934 -0.37501073 -0.3797689   0.19442567
   0.17309916 -0.30660066 -0.1621605   0.21879184  0.10337806  0.03720079
  -0.19341311 -0.13404743 -0.24765061 -0.5007717   0.10867375  0.3092946
   0.262984    0.17156506 -0.1456661   0.01539945 -0.73306745  0.15330386
  -0.04867397]]"
./TestFULL/Boating/Boating_040 .mp4,Basketball,"[[-0.13691325  0.47665334  0.07996478 -0.2139118  -0.16973522  0.26657656
  -0.01421791 -0.01535632 -0.10667624 -0.00329747  0.05268863  0.02159752
   0.19096653 -0.01407935  0.23519042 -0.35039553  0.14008483  0.21066904
   0.21438245  0.09449787 -0.27164438  0.1295997  -0.2799042  -0.28857702
  -0.15792753]]"
./TestFULL/Boating/Boating_017 .mp4,Basketball,"[[ 0.06571197  0.51460737 -0.12414642 -0.19159186 -0.43364328  0.19389495
  -0.04078331 -0.30166313  0.01438131 -0.09274613 -0.07986897 -0.0075744
   0.13381988 -0.10524505 -0.05666606 -0.29104477  0.01182437  0.08722185
   0.16954872  0.3237808  -0.14223887  0.08940381 -0.43603197 -0.11863477
  -0.23626153]]"
./TestFULL/Boating/Boating_048 .mp4,Basketball,"[[-0.04432023  0.47674683 -0.03954928 -0.11807083 -0.53620815  0.11818589
  -0.08749223  0.01280121 -0.11526573  0.01017016  0.07632536 -0.0884328
   0.10113982 -0.04116617  0.06049964 -0.11155339  0.02565758  0.07756595
   0.28497973  0.34763637  0.05461952  0.02939965 -0.5081065  -0.04794875
   0.00365805]]"
./TestFULL/Boating/Boating_035 .mp4,PostEarthquake,"[[-0.22549562  0.32339016 -0.07077634 -0.47059813 -0.6364109   0.10611881
   0.0768258  -0.15390775  0.08562917  0.15576513  0.13646777  0.11100866
   0.05567821 -0.00423488  0.13547069 -0.26974067 -0.20849344 -0.17021175
   0.44224757  0.31444892 -0.01344936 -0.00592933 -0.05979442  0.03802694
   0.1901716 ]]"
./TestFULL/Boating/Boating_026 .mp4,Basketball,"[[-0.01165878  0.4806315  -0.00959437 -0.3660934  -0.07072362  0.34209675
  -0.08856885 -0.22093418  0.01344309 -0.19653746 -0.02209302  0.08914634
   0.04105436  0.00060658  0.00723551 -0.32434335 -0.0359542   0.14179142
   0.4084163   0.13346729  0.04028582 -0.12128611 -0.35984093 -0.07358769
  -0.14535607]]"
./TestFULL/Boating/Boating_005 .mp4,Basketball,"[[-0.16060884  0.45728612  0.08294516 -0.51846427 -0.5084092   0.18325004
   0.18283084 -0.03784011 -0.05784825  0.08999716  0.1087369  -0.14558463
   0.29420438 -0.02743414  0.24081263 -0.37705013  0.21306597  0.4373579
   0.30673334  0.2917308   0.07561034  0.02476107 -0.37002388  0.08871909
   0.17753847]]"
./TestFULL/Boating/Boating_050 .mp4,Basketball,"[[-0.07934497  0.51159185 -0.02647166 -0.1455109  -0.27943125  0.4127183
   0.09755983 -0.01506624 -0.12685704 -0.02977671 -0.07493106 -0.1894135
   0.08615804 -0.2520362   0.10450663 -0.19897056  0.10292279  0.13750598
   0.21802771  0.04033035 -0.00549474 -0.02571133 -0.44080576 -0.17928895
   0.08388222]]"
./TestFULL/Boating/Boating_051 .mp4,Basketball,"[[ 0.00893658  0.40236974 -0.12609464 -0.155918   -0.27650157  0.17268042
   0.06846241 -0.17571327 -0.10646039 -0.10680292  0.02922673  0.21502098
   0.08564315  0.05328913  0.08522355 -0.1889733   0.1189329   0.13916978
   0.28039473  0.3170014  -0.04226511  0.07265562 -0.24460116 -0.10656937
  -0.14454497]]"
./TestFULL/Boating/Boating_032 .mp4,Basketball,"[[-0.26738447  0.672112    0.14742182 -0.40010443 -0.37790957  0.2828328
   0.3065639  -0.03828147 -0.13323756 -0.0027061  -0.18205795  0.02034723
   0.35562187 -0.10112921  0.2542     -0.46049947  0.3572882   0.4878455
   0.46850085  0.32764825  0.2104907   0.07700735 -0.4739516  -0.0131402
   0.18303241]]"
./TestFULL/Boating/Boating_019 .mp4,Basketball,"[[-0.05787802  0.5605501   0.16455594 -0.1777166  -0.4953012   0.22264603
  -0.05661697 -0.1089211  -0.1840067   0.00662601 -0.1471616  -0.00266442
   0.2539938   0.02727384  0.30047473  0.05016324  0.04941184  0.31131956
   0.43190247  0.22477357  0.15283902  0.20923135 -0.29253295 -0.21250032
   0.03922805]]"
./TestFULL/Boating/Boating_036 .mp4,PostEarthquake,"[[-0.05475501  0.3884087   0.08016916 -0.28607336 -0.24674036  0.2797225
  -0.1446211  -0.18093896 -0.06490821  0.00170419 -0.14183056  0.04892423
  -0.13467357  0.05971463 -0.41064826 -0.23247613  0.02078424  0.08008983
   0.46241274  0.15606128 -0.05632334  0.14003003 -0.24820314 -0.00921458
  -0.13147177]]"
./TestFULL/Boating/Boating_018 .mp4,Basketball,"[[-0.3027472   0.434895    0.0849792  -0.20191039 -0.4575463   0.237944
   0.10811697 -0.09353598  0.02406592 -0.04027092 -0.08276068 -0.14569499
   0.2836111  -0.08967318  0.13078745 -0.3088836   0.10853469  0.09923397
   0.20114681  0.08759586  0.01328459  0.27345088 -0.36170432 -0.11961592
  -0.06566082]]"
./TestFULL/Boating/Boating_025 .mp4,Basketball,"[[-0.19714086  0.47506255  0.05326607 -0.18909812 -0.22470923  0.35668114
   0.01951782 -0.01430346  0.00874489 -0.07955408 -0.05715248  0.00797851
   0.22043835  0.0036592  -0.00962809 -0.2609902   0.01187517  0.18133567
   0.17804763  0.07187337 -0.11275475  0.0421236  -0.3083213  -0.11697263
  -0.26935753]]"
./TestFULL/Boating/Boating_031 .mp4,Basketball,"[[-0.15857963  0.38250634  0.12037687 -0.28914008 -0.5752862   0.21626829
   0.2533979  -0.1342204  -0.19665252  0.00597619 -0.2407157   0.00734355
   0.31875736 -0.14567319  0.3635288  -0.29290482  0.23176634  0.18678401
   0.27057227  0.12118274 -0.11027775  0.15369919 -0.11045994 -0.2827272
   0.07858451]]"
./TestFULL/Boating/Boating_008 .mp4,Basketball,"[[-0.04845965  0.46271867 -0.1605226  -0.43563488 -0.3472301   0.18950602
  -0.00653854 -0.10088181 -0.29331118  0.07987898  0.0831077   0.06877518
  -0.23349735 -0.03193591 -0.19936837 -0.5798632  -0.30110732  0.04444436
   0.4344296   0.28821975  0.05205837  0.12330467 -0.624761    0.44980353
  -0.08208688]]"
./TestFULL/CarRacing/CarRacing_008 .mp4,Basketball,"[[-0.25122347  0.6348266  -0.14083521 -0.61625874 -0.33704206  0.26802942
  -0.02319532 -0.25203705 -0.1237869  -0.05527861 -0.07677592  0.18340325
   0.16114295 -0.07835287  0.01776039 -0.2142439   0.07971705  0.30430004
   0.2914247   0.37499052 -0.12877968  0.15836123 -0.45468536  0.0008288
  -0.17041667]]"
./TestFULL/CarRacing/CarRacing_009 .mp4,Basketball,"[[-0.09303027  0.66398484 -0.19586489 -0.6101673  -0.63258153  0.21308967
  -0.16352001 -0.2988408  -0.34163156 -0.01378501  0.43806082 -0.00282873
   0.02721137 -0.46598068  0.25818643 -0.15404154  0.32018968  0.24246976
   0.2626389   0.23581891  0.06400339 -0.01800332 -0.52587676  0.09809241
  -0.07092585]]"
./TestFULL/CarRacing/CarRacing_012 .mp4,Basketball,"[[ 0.00389582  0.46766335 -0.16656789 -0.55252093  0.08413506  0.14287673
   0.13973437 -0.30615565 -0.2478945   0.14068113 -0.06294411  0.23978646
   0.05771504 -0.19744106 -0.04053562 -0.0821115  -0.00554781  0.23197219
   0.21615492  0.28454036 -0.06090714  0.22450544 -0.19460535 -0.02956609
   0.12384709]]"
./TestFULL/CarRacing/CarRacing_015 .mp4,Basketball,"[[ 0.01564283  0.6525565  -0.08091678 -0.37295896 -0.2956234   0.14270467
  -0.2800247  -0.0340919  -0.18402433  0.27526864  0.36687487  0.25295046
  -0.1518193  -0.05863015 -0.07524469 -0.5369252  -0.03242075  0.03977321
   0.23848473  0.30985698 -0.15973474  0.11255928 -0.39384145  0.03337431
   0.052897  ]]"
./TestFULL/CarRacing/CarRacing_010 .mp4,Basketball,"[[-0.31835398  0.48222992 -0.05351647 -0.48702493 -0.2275512   0.22093637
   0.03125682 -0.3766828  -0.0427436   0.07844436 -0.03163973  0.18945332
   0.07534079 -0.15415093  0.11847837 -0.18294464  0.02666119  0.09355143
   0.29326335  0.20276222 -0.1104999   0.11913521 -0.28545526 -0.03359961
  -0.09948731]]"
./TestFULL/CarRacing/CarRacing_002 .mp4,Basketball,"[[-0.22382988  0.61181337 -0.20969616 -0.49622393 -0.3842667   0.1463468
  -0.06487329 -0.17621791 -0.34823176  0.03070204  0.080738    0.16924419
   0.06405731 -0.24133985  0.00209351 -0.2931873   0.0501227   0.26539308
   0.22821167  0.31616688 -0.24749534  0.12246413 -0.3203552   0.01468343
   0.0315731 ]]"
./TestFULL/CarRacing/CarRacing_013 .mp4,Basketball,"[[-0.19929989  0.45975968 -0.11502051 -0.22806056 -0.20951371 -0.03491367
   0.12152351 -0.05970958 -0.37942448  0.03888119 -0.2595974   0.07330283
   0.23254903 -0.02687508 -0.06258745 -0.09527509  0.0271661   0.360581
   0.2997713   0.07651066 -0.0221688   0.23509634 -0.44680113  0.15127437
   0.13087524]]"
./TestFULL/CarRacing/CarRacing_004 .mp4,Basketball,"[[-0.21209419  0.6832393  -0.18033895 -0.5279061  -0.32074064  0.06953596
   0.07427556 -0.13804777 -0.246243    0.10175834  0.14449844  0.18185167
   0.06441172 -0.18996751  0.04627334 -0.30943197  0.05333131  0.1582108
   0.21572006  0.34002283 -0.25031677  0.06818956 -0.3762779   0.06620087
   0.03135043]]"
./TestFULL/CarRacing/CarRacing_017 .mp4,Basketball,"[[-0.252068    0.47934255 -0.16365293 -0.43026707 -0.32003406  0.23144157
   0.02311934 -0.35724393 -0.05977098  0.04458131  0.0007657   0.04241813
   0.00647898 -0.18025804  0.11198311 -0.10359238  0.12132222  0.13680294
   0.20687437  0.11917654 -0.06270853  0.1403142  -0.28299507 -0.06970114
  -0.16503051]]"
./TestFULL/CarRacing/CarRacing_014 .mp4,Basketball,"[[ 0.00698779  0.6332274  -0.08426727 -0.5223249  -0.23052321 -0.14336982
   0.09755345 -0.10477824 -0.27607545  0.11441886  0.12066466  0.25329807
   0.06510118 -0.36460543  0.08349141 -0.23218158  0.11396062  0.2567453
   0.28225386  0.19722988 -0.09282286  0.00935229 -0.26381445 -0.06715457
  -0.13849823]]"
./TestFULL/CarRacing/CarRacing_016 .mp4,Basketball,"[[-0.3596062   0.39802453 -0.31726342 -0.47022867 -0.19593284  0.05028521
   0.32603818 -0.24014032 -0.31001917  0.03312727 -0.07909954  0.2183512
   0.2872075  -0.29886338  0.03019751 -0.37735543  0.11002813  0.06077207
   0.00619246  0.30517548  0.05814638  0.25895414 -0.20465747 -0.09431224
  -0.05033478]]"
./TestFULL/CarRacing/CarRacing_003 .mp4,Basketball,"[[-0.16967094  0.45339686 -0.19276664 -0.4246312  -0.17591842  0.25376853
  -0.06442753 -0.29011947 -0.10951728  0.11810003 -0.05171962  0.2106603
   0.02253405 -0.23761158  0.08183245 -0.18377884  0.03615278  0.21530087
   0.15032983  0.20612176 -0.16847768  0.08842047 -0.32124346  0.11573909
  -0.05239881]]"
./TestFULL/CarRacing/CarRacing_001 .mp4,Basketball,"[[ 0.02223924  0.5267595  -0.24850428 -0.52271026 -0.47003886  0.19194317
  -0.23869987 -0.11017852 -0.24391697  0.01845585  0.15012228  0.06249458
  -0.05266147 -0.37994123 -0.06522767 -0.36931878  0.08382396  0.20878041
   0.31301078  0.16354005 -0.08435186  0.22078979 -0.40942773 -0.0068208
  -0.06530697]]"
./TestFULL/CarRacing/CarRacing_007 .mp4,Basketball,"[[-0.08366791  0.41346788 -0.28485852 -0.1698689  -0.27487466  0.22845231
  -0.03087249 -0.12717718 -0.11529653  0.00773656 -0.05599292  0.18645315
  -0.03500494 -0.11615399 -0.06812905 -0.26912937  0.14775917  0.2331184
   0.30248684  0.3026288   0.08929057  0.32765657 -0.3827136  -0.0829845
  -0.32895145]]"
./TestFULL/CarRacing/CarRacing_019 .mp4,Basketball,"[[-0.2594249   0.54910654 -0.1005756  -0.45094377 -0.3773222   0.27043885
   0.04190281 -0.13849415 -0.27775759 -0.05895229  0.07829144  0.05407077
   0.06050407 -0.13030468  0.07891686 -0.29310468  0.06247091  0.2560182
   0.12382293  0.26984164 -0.19527097  0.10502551 -0.3561838  -0.11280094
   0.1000703 ]]"
./TestFULL/Concert/Concert_047 .mp4,Basketball,"[[-0.16706027  0.5487525   0.02911704 -0.34627002 -0.18749596 -0.07737791
  -0.01889747  0.05714941 -0.02776035  0.21939766  0.13346447  0.15695885
   0.0191639  -0.47172186 -0.13975449 -0.10730999  0.13405254  0.05370662
   0.1437401   0.20422809  0.10573722  0.2194377  -0.44388017  0.16017337
  -0.03486541]]"
./TestFULL/Concert/Concert_039 .mp4,Basketball,"[[-0.14649145  0.813045   -0.09504888 -0.7276655  -0.49905005  0.06346508
  -0.02821105 -0.21978271 -0.20139386  0.21944793  0.05951143  0.467737
  -0.17844276 -0.5969183   0.22730981 -0.42387357  0.1919473   0.01902746
   0.16745016  0.28761053 -0.08252852  0.29942638 -0.34942746 -0.16826458
  -0.1790748 ]]"
./TestFULL/Concert/Concert_040 .mp4,Basketball,"[[-0.14988208  0.79638034  0.18720724 -0.65245616 -0.28605732 -0.05511471
   0.06266297 -0.17912923  0.04426039 -0.11768527  0.0598014   0.38803008
   0.01781323 -0.35929602  0.05024982 -0.08294767  0.08664478  0.10059518
   0.25434923  0.22877336  0.00474505  0.09789692 -0.60293955 -0.25482634
  -0.25202814]]"
./TestFULL/Concert/Concert_011 .mp4,Basketball,"[[-0.12912336  0.5575473  -0.20348361 -0.3102471  -0.8683219   0.40712076
  -0.03515551 -0.20493028 -0.42248988  0.14090125 -0.03322034  0.27910393
  -0.29898137 -0.54342854 -0.26935238 -0.6194702   0.15761779  0.22226728
   0.32771403  0.20601161  0.18282323  0.37698033 -0.7639141   0.30982035
  -0.10305349]]"
./TestFULL/Concert/Concert_037 .mp4,Basketball,"[[-0.00584757  0.6648589  -0.13572134 -0.58075887 -0.36319017  0.19719806
  -0.20028329 -0.04196786 -0.08756012  0.27585843  0.18752216  0.2352951
  -0.29556933 -0.1767287  -0.1344137  -0.29390064  0.0123142   0.19846939
   0.35987455  0.17287695  0.19573663  0.16133419 -0.41936535  0.03659934
  -0.04364948]]"
./TestFULL/Concert/Concert_008 .mp4,Basketball,"[[-0.16902076  0.7733806   0.04941918 -0.68644184 -0.20764396 -0.01002867
  -0.18076505 -0.10701972 -0.2601479   0.08037841 -0.03891004  0.39789295
  -0.07466953 -0.34981638  0.1637542  -0.2929551   0.02678321  0.05020806
   0.28408968  0.32623133 -0.22187269  0.23174265 -0.496027    0.03799781
  -0.25433716]]"
./TestFULL/Concert/Concert_012 .mp4,Basketball,"[[-0.00367779  0.68412447 -0.21246013 -0.64129364 -0.38869792  0.01547407
  -0.05776785 -0.23028447 -0.2343421   0.2027026  -0.0536518   0.13652393
  -0.30824718 -0.28642878  0.12956582 -0.68694884  0.05330621 -0.05771584
   0.08844807  0.22738628 -0.13326539  0.1999376  -0.29724115 -0.05377524
   0.16004245]]"
./TestFULL/Concert/Concert_019 .mp4,Basketball,"[[-0.00307984  0.6388062  -0.24265568 -0.5876013  -0.33313376  0.22792451
  -0.24295652 -0.1629971  -0.18176956  0.12174428 -0.00962044  0.474205
  -0.30049378 -0.35031757  0.0070325  -0.6165957   0.09560766  0.2289855
   0.27373502  0.2276924  -0.09385192  0.29117846 -0.35902658  0.01326318
  -0.1692004 ]]"
