Video_File,Predicted_Category,Predictions
./TestFULL/Basketball/Basketball_002 .mp4,PostEarthquake,"[[ 1.1581881e+10  1.9633257e+11  1.4857539e+11  1.1406724e+11
   1.2118592e+11 -1.8262337e+11  1.5253294e+11  2.6514324e+11
   2.6688899e+11  9.4033461e+10 -5.2693402e+10  6.1973889e+10
  -6.4539185e+10  1.2514953e+11 -5.5462814e+10 -1.7358232e+11
  -2.3168482e+11  2.1558870e+11  3.6664394e+11 -3.9168045e+10
   1.4848849e+09 -8.0481313e+10  2.1678650e+11 -8.4873938e+09
  -2.7043681e+11]]"
./TestFULL/Basketball/Basketball_003 .mp4,PostEarthquake,"[[ 1.66209300e+10  2.15049060e+11  1.58951948e+11  1.22928005e+11
   1.34269215e+11 -1.96194025e+11  1.62222670e+11  2.91460973e+11
   2.88418562e+11  1.04483340e+11 -5.14592932e+10  7.16128584e+10
  -6.82940867e+10  1.38523329e+11 -5.90958920e+10 -1.95067838e+11
  -2.59285336e+11  2.27909272e+11  4.03494306e+11 -4.65086177e+10
   1.23193677e+09 -8.47358525e+10  2.34085024e+11 -1.58097992e+10
  -2.95461126e+11]]"
./TestFULL/Basketball/Basketball_034 .mp4,PostEarthquake,"[[ 1.9868983e+10  2.1439693e+11  1.7004823e+11  1.2372231e+11
   1.4116292e+11 -1.9493555e+11  1.6231473e+11  3.0285300e+11
   2.9204411e+11  1.0215771e+11 -4.8649327e+10  7.8247723e+10
  -7.1338009e+10  1.3892841e+11 -6.2916407e+10 -1.9364235e+11
  -2.6430802e+11  2.3260344e+11  4.0800223e+11 -4.9784066e+10
  -1.6179927e+09 -8.4785668e+10  2.3559845e+11 -9.1819110e+09
  -2.9893358e+11]]"
./TestFULL/Basketball/Basketball_008 .mp4,PostEarthquake,"[[ 1.4381154e+10  1.7598051e+11  1.3098424e+11  1.0055382e+11
   1.1093675e+11 -1.5701533e+11  1.3269930e+11  2.3891670e+11
   2.3791380e+11  8.6894993e+10 -3.9352160e+10  5.9330171e+10
  -5.0369819e+10  1.1525023e+11 -4.8242270e+10 -1.5642907e+11
  -2.1185708e+11  1.8844158e+11  3.2609400e+11 -3.6726673e+10
  -2.9722555e+09 -6.4840831e+10  1.8822721e+11 -1.3033291e+10
  -2.4002267e+11]]"
./TestFULL/Boating/Boating_040 .mp4,PostEarthquake,"[[ 1.1877691e+10  1.3430697e+11  9.1292385e+10  7.5539571e+10
   7.9235695e+10 -1.2060586e+11  9.9535528e+10  1.7252860e+11
   1.7317626e+11  6.7466072e+10 -3.5558646e+10  3.8772593e+10
  -3.9830397e+10  8.1020166e+10 -3.5211211e+10 -1.1668295e+11
  -1.5115747e+11  1.3713132e+11  2.4546040e+11 -2.6572962e+10
   3.0200161e+09 -5.0527097e+10  1.4939768e+11 -1.1901356e+10
  -1.7579560e+11]]"
./TestFULL/Boating/Boating_017 .mp4,PostEarthquake,"[[ 1.14489457e+10  1.20341742e+11  9.41038551e+10  6.82545029e+10
   8.36564337e+10 -1.20747885e+11  8.84270203e+10  1.71862655e+11
   1.72302139e+11  6.11162194e+10 -4.08495596e+10  4.32254730e+10
  -4.49148887e+10  7.60738939e+10 -3.54316001e+10 -1.09729169e+11
  -1.52452989e+11  1.34209085e+11  2.40943514e+11 -2.62403154e+10
   6.96015514e+09 -5.55309629e+10  1.46442977e+11 -1.23048202e+10
  -1.75532802e+11]]"
./TestFULL/Boating/Boating_048 .mp4,PostEarthquake,"[[ 7.5319726e+09  2.0394420e+11  1.8143520e+11  1.2509235e+11
   1.4125289e+11 -1.9507316e+11  1.5943428e+11  2.9917046e+11
   2.9652812e+11  7.8544617e+10 -5.8063823e+10  7.9070921e+10
  -7.9634162e+10  1.1915180e+11 -7.1132750e+10 -1.7417768e+11
  -2.5456683e+11  2.4383473e+11  4.0156981e+11 -4.7751361e+10
  -5.1231373e+08 -8.5428060e+10  2.2617602e+11 -4.9968230e+09
  -2.9908310e+11]]"
./TestFULL/Boating/Boating_035 .mp4,PostEarthquake,"[[ 1.0985888e+10  1.3932049e+11  1.0859890e+11  7.8740095e+10
   9.2106220e+10 -1.3550802e+11  1.0745346e+11  1.9767378e+11
   1.9322524e+11  6.6415567e+10 -4.5383922e+10  5.0316587e+10
  -5.2660224e+10  8.7965286e+10 -4.0855921e+10 -1.2527181e+11
  -1.7353472e+11  1.5442393e+11  2.7119588e+11 -2.9191006e+10
   6.2412652e+09 -6.6765550e+10  1.6231539e+11 -8.1442842e+09
  -2.0015384e+11]]"
./TestFULL/Boating/Boating_026 .mp4,PostEarthquake,"[[ 1.2005372e+10  1.5481890e+11  9.7193509e+10  8.1208148e+10
   8.9139249e+10 -1.2907936e+11  1.0793239e+11  1.9094551e+11
   1.9676019e+11  7.1799243e+10 -3.0090484e+10  5.1140649e+10
  -4.0721904e+10  1.0255042e+11 -3.7418377e+10 -1.3528810e+11
  -1.7191227e+11  1.5611961e+11  2.7527879e+11 -3.7061116e+10
  -5.8082929e+09 -4.6989406e+10  1.6160842e+11 -1.6502495e+10
  -1.9215124e+11]]"
./TestFULL/Boating/Boating_005 .mp4,PostEarthquake,"[[ 1.4714799e+10  1.5421971e+11  1.1318439e+11  8.6814769e+10
   9.7550311e+10 -1.4611340e+11  1.1484376e+11  2.0609812e+11
   2.0489658e+11  7.6774531e+10 -4.4880163e+10  4.7394222e+10
  -5.1469017e+10  9.4093402e+10 -4.3779437e+10 -1.3671690e+11
  -1.8141916e+11  1.6494739e+11  2.9336597e+11 -2.8385327e+10
   2.9239782e+09 -6.5001226e+10  1.7376515e+11 -8.4997770e+09
  -2.1049778e+11]]"
./TestFULL/Boating/Boating_050 .mp4,PostEarthquake,"[[ 7.00794419e+09  1.75338635e+11  1.58567252e+11  1.04935793e+11
   1.23279786e+11 -1.68085144e+11  1.34352265e+11  2.58654765e+11
   2.53881074e+11  6.80844083e+10 -5.20873042e+10  7.02744740e+10
  -7.08595384e+10  1.01043323e+11 -6.05862994e+10 -1.50781149e+11
  -2.21126738e+11  2.09640210e+11  3.47935113e+11 -4.07588291e+10
   3.17392870e+09 -7.54251284e+10  1.97469405e+11 -6.02099046e+09
  -2.57538376e+11]]"
./TestFULL/Boating/Boating_051 .mp4,PostEarthquake,"[[ 1.27188797e+10  1.42488175e+11  1.19513104e+11  7.90467789e+10
   1.00124721e+11 -1.38566042e+11  1.07213562e+11  2.07208825e+11
   2.04284445e+11  6.57909555e+10 -4.82214380e+10  5.20766956e+10
  -5.57094830e+10  8.66609480e+10 -4.75439063e+10 -1.26062027e+11
  -1.80275102e+11  1.62272559e+11  2.82255393e+11 -2.92006687e+10
   7.60287488e+09 -6.63368704e+10  1.67731102e+11 -8.35447091e+09
  -2.08885580e+11]]"
./TestFULL/Boating/Boating_032 .mp4,PostEarthquake,"[[ 1.8212758e+10  1.8245032e+11  1.4549711e+11  9.7193296e+10
   1.2690343e+11 -1.7808777e+11  1.3556811e+11  2.5741900e+11
   2.5732357e+11  8.2786320e+10 -6.4126288e+10  6.3696593e+10
  -7.3054691e+10  1.0678730e+11 -5.7709711e+10 -1.6056205e+11
  -2.2774430e+11  2.0348110e+11  3.5729487e+11 -3.9849026e+10
   1.1601174e+10 -8.6081683e+10  2.2119712e+11 -1.0321559e+10
  -2.6067396e+11]]"
./TestFULL/Boating/Boating_019 .mp4,PostEarthquake,"[[ 1.0775527e+10  1.8841069e+11  1.7248081e+11  1.0988864e+11
   1.3720699e+11 -1.8357515e+11  1.4544272e+11  2.8619863e+11
   2.8089300e+11  7.2786846e+10 -6.0451959e+10  7.5969896e+10
  -7.8228120e+10  1.0878683e+11 -7.3087525e+10 -1.6442720e+11
  -2.4117540e+11  2.2662133e+11  3.8113323e+11 -4.2234024e+10
   3.4023654e+09 -8.4981154e+10  2.1782885e+11 -7.7939686e+09
  -2.7849366e+11]]"
./TestFULL/Boating/Boating_036 .mp4,PostEarthquake,"[[ 1.55827743e+10  1.83683351e+11  1.51316365e+11  1.08185805e+11
   1.27173485e+11 -1.73161857e+11  1.45924309e+11  2.62851592e+11
   2.63765049e+11  8.31198986e+10 -4.69420237e+10  6.91174687e+10
  -6.43838935e+10  1.09730292e+11 -6.26223268e+10 -1.62830107e+11
  -2.31195705e+11  2.06775599e+11  3.59743980e+11 -4.73708790e+10
  -1.56354406e+09 -7.61168036e+10  2.09101652e+11 -6.17672909e+09
  -2.70628209e+11]]"
./TestFULL/Boating/Boating_018 .mp4,PostEarthquake,"[[ 1.22998456e+10  1.12923132e+11  9.48872151e+10  6.42278195e+10
   8.56407654e+10 -1.15982131e+11  8.99815178e+10  1.76056828e+11
   1.74881538e+11  5.51046554e+10 -4.33519452e+10  4.48983327e+10
  -5.09790904e+10  7.53128571e+10 -4.26629530e+10 -1.07149525e+11
  -1.54789151e+11  1.31096822e+11  2.38266024e+11 -2.42644398e+10
   1.00469289e+10 -6.24731587e+10  1.47369820e+11 -1.13007370e+10
  -1.77741316e+11]]"
./TestFULL/Boating/Boating_025 .mp4,PostEarthquake,"[[ 8.26964634e+09  1.03038665e+11  7.70950840e+10  5.89515940e+10
   6.93717156e+10 -1.04840684e+11  7.57350154e+10  1.44005775e+11
   1.46501288e+11  5.39221770e+10 -3.63383398e+10  3.22642084e+10
  -3.85150566e+10  6.57651835e+10 -2.84841718e+10 -9.51814308e+10
  -1.30854666e+11  1.13135968e+11  2.05580534e+11 -2.33343529e+10
   6.04339558e+09 -4.60146729e+10  1.25091889e+11 -1.17493432e+10
  -1.48083982e+11]]"
./TestFULL/Boating/Boating_031 .mp4,PostEarthquake,"[[ 1.2265658e+10  1.4653997e+11  1.0795133e+11  7.7293363e+10
   9.3936722e+10 -1.3772603e+11  1.0680896e+11  1.9908955e+11
   1.9452201e+11  6.9365965e+10 -3.9198687e+10  5.0164769e+10
  -4.7105774e+10  8.8264679e+10 -3.9659180e+10 -1.2798792e+11
  -1.7440752e+11  1.5360333e+11  2.7410401e+11 -2.9271378e+10
   6.3640612e+09 -6.1753754e+10  1.6154436e+11 -1.0293512e+10
  -1.9819626e+11]]"
./TestFULL/Boating/Boating_008 .mp4,PostEarthquake,"[[ 4.1960876e+09  2.0451441e+11  1.6841520e+11  1.2813012e+11
   1.3537566e+11 -1.8497698e+11  1.6310818e+11  2.8458572e+11
   2.8518495e+11  7.7417357e+10 -5.4632116e+10  7.3780003e+10
  -7.3218417e+10  1.2058021e+11 -5.9608437e+10 -1.7349031e+11
  -2.4700923e+11  2.3864846e+11  3.8206754e+11 -4.8900321e+10
  -2.6154235e+09 -8.1623056e+10  2.1905505e+11 -4.1921498e+09
  -2.8765418e+11]]"
./TestFULL/CarRacing/CarRacing_008 .mp4,PostEarthquake,"[[ 9.30403840e+09  1.52227185e+11  1.13197801e+11  8.66796831e+10
   9.70534584e+10 -1.37572565e+11  1.09364814e+11  2.05386514e+11
   2.10057118e+11  6.63111352e+10 -4.25121751e+10  5.69508905e+10
  -5.29525842e+10  9.79059261e+10 -3.97135053e+10 -1.31405185e+11
  -1.82769861e+11  1.65490573e+11  2.88976536e+11 -3.51279022e+10
   2.49534669e+09 -5.74979768e+10  1.69134916e+11 -1.33653729e+10
  -2.07765406e+11]]"
./TestFULL/CarRacing/CarRacing_009 .mp4,PostEarthquake,"[[ 7.81217741e+09  1.61898201e+11  1.24964553e+11  9.53515049e+10
   1.02548824e+11 -1.51571808e+11  1.22810696e+11  2.22174626e+11
   2.20938011e+11  7.26971351e+10 -4.46778122e+10  6.23679898e+10
  -5.49144863e+10  1.04046150e+11 -4.37395415e+10 -1.45675911e+11
  -1.95791520e+11  1.78465898e+11  3.06328437e+11 -3.35913288e+10
   5.30485184e+08 -6.51311145e+10  1.72936102e+11 -1.32743844e+10
  -2.25785577e+11]]"
./TestFULL/CarRacing/CarRacing_012 .mp4,PostEarthquake,"[[ 1.2601529e+10  1.7989421e+11  1.3731856e+11  1.1119533e+11
   1.1171775e+11 -1.6194468e+11  1.4381162e+11  2.4360685e+11
   2.3953421e+11  8.5112463e+10 -3.9978934e+10  6.0973822e+10
  -5.9698045e+10  1.1301599e+11 -4.8273064e+10 -1.6069978e+11
  -2.1075904e+11  2.0037909e+11  3.3322323e+11 -3.8274982e+10
  -6.1662597e+09 -6.5298498e+10  1.9284263e+11 -6.9714222e+09
  -2.4678582e+11]]"
./TestFULL/CarRacing/CarRacing_015 .mp4,PostEarthquake,"[[ 1.3325154e+10  1.4689909e+11  1.0520363e+11  8.5052727e+10
   8.9924354e+10 -1.3567081e+11  1.1259953e+11  1.9673026e+11
   1.9741737e+11  7.1973577e+10 -4.0655761e+10  4.4525003e+10
  -4.3711746e+10  9.5861973e+10 -4.0299663e+10 -1.2942083e+11
  -1.7256147e+11  1.5657042e+11  2.7397523e+11 -2.7649636e+10
  -7.7314106e+08 -5.4796853e+10  1.6494022e+11 -1.2342651e+10
  -1.9809604e+11]]"
