Video_File,Predicted_Category,Predictions
./TestFULL/Basketball/Basketball_047 .mp4,Landslide,"[[-5.1315204e+10  2.0888424e+09 -3.4803059e+09 -6.3786602e+10
   2.1061615e+09 -1.5073764e+09  2.0419724e+09  5.4983340e+10
  -3.1917788e+09  1.3637386e+10  1.4492990e+10  9.2725821e+10
   8.3078062e+09 -1.1733384e+10  3.3322281e+10 -2.3503890e+09
  -6.2695166e+10  2.4834574e+10  5.4384763e+09  2.6875599e+10
  -5.0604974e+10 -4.2445570e+10 -4.8341934e+10  9.2619889e+09
  -1.1147775e+10]]"
./TestFULL/Basketball/Basketball_043 .mp4,Landslide,"[[-8.3760284e+10  6.5507992e+07 -4.6795141e+09 -1.0355778e+11
   3.8518502e+09 -4.5514988e+09  2.8946028e+09  9.1091681e+10
  -6.9153249e+09  2.3365095e+10  2.3912913e+10  1.5587497e+11
   1.1677341e+10 -1.9849908e+10  5.5511429e+10 -3.5432873e+09
  -1.0279276e+11  3.7531894e+10  8.5909074e+09  4.3568706e+10
  -8.5503656e+10 -7.0996591e+10 -8.2061230e+10  1.4927153e+10
  -1.9591559e+10]]"
./TestFULL/Basketball/Basketball_001 .mp4,Landslide,"[[-7.5486093e+10  3.3980867e+09 -6.0989501e+09 -9.2117172e+10
   2.5919506e+09 -8.0548083e+08 -1.6247868e+09  8.1294270e+10
  -7.9135058e+09  2.0565522e+10  2.2124263e+10  1.4048784e+11
   1.0084658e+10 -1.6646015e+10  4.7390310e+10 -5.9643899e+09
  -8.9696748e+10  3.6766839e+10  1.1260570e+10  4.1419612e+10
  -7.3906291e+10 -6.1081584e+10 -6.9646713e+10  1.2712967e+10
  -1.5148815e+10]]"
./TestFULL/Basketball/Basketball_009 .mp4,Landslide,"[[-5.0360701e+10  2.1974712e+09 -3.1733967e+09 -6.3081968e+10
   1.7333550e+09 -1.7197604e+09  1.5995336e+09  5.4426599e+10
  -3.5622336e+09  1.3842728e+10  1.4538341e+10  9.1904164e+10
   8.2661524e+09 -1.2391918e+10  3.3194697e+10 -2.1946529e+09
  -6.1657846e+10  2.3846087e+10  5.4777318e+09  2.6423329e+10
  -5.0172129e+10 -4.2660942e+10 -4.8400228e+10  9.2739594e+09
  -1.1503041e+10]]"
./TestFULL/Basketball/Basketball_024 .mp4,Landslide,"[[-7.09590630e+10  3.39169152e+09 -4.74723379e+09 -8.87129784e+10
   3.08174797e+09 -1.24771200e+09  3.07444122e+09  7.57293711e+10
  -4.89367757e+09  1.93943020e+10  2.06886318e+10  1.29312195e+11
   1.17647739e+10 -1.53087468e+10  4.39349412e+10 -5.81559245e+09
  -8.68410573e+10  3.54977874e+10  9.66879539e+09  3.82321254e+10
  -7.03385518e+10 -5.66744146e+10 -6.57028547e+10  1.25222185e+10
  -1.49525043e+10]]"
./TestFULL/Basketball/Basketball_020 .mp4,Landslide,"[[-9.17615739e+10  7.94162995e+09 -7.24480461e+09 -1.13721852e+11
   7.03543808e+08 -2.77505536e+09  1.16350298e+09  1.02256026e+11
  -4.28262118e+09  2.56476303e+10  2.65857925e+10  1.70244309e+11
   1.61751286e+10 -2.14211830e+10  6.11566756e+10 -3.89368960e+09
  -1.14149622e+11  4.73045893e+10  1.11093965e+10  4.90769203e+10
  -8.88456643e+10 -7.71400008e+10 -8.52072858e+10  1.62783560e+10
  -2.06261146e+10]]"
./TestFULL/Basketball/Basketball_040 .mp4,Landslide,"[[-8.91944223e+10  5.06493235e+09 -2.88071501e+09 -1.10966161e+11
   3.10362189e+09 -2.87219661e+09  5.28987494e+09  9.75118254e+10
  -7.03706419e+09  2.51550822e+10  2.52159365e+10  1.62397815e+11
   1.50092974e+10 -1.92493117e+10  5.60610509e+10 -3.81403264e+09
  -1.11037776e+11  3.94713498e+10  1.39939809e+10  4.90202194e+10
  -8.78712504e+10 -7.71008184e+10 -9.00864246e+10  1.76420598e+10
  -2.09063363e+10]]"
./TestFULL/Basketball/Basketball_005 .mp4,Landslide,"[[-6.6293629e+10  3.5302464e+09 -4.9489377e+09 -8.0814457e+10
   3.5787034e+08 -8.6091053e+08  6.5288474e+08  7.0454764e+10
  -1.9248906e+09  1.7133057e+10  1.9887817e+10  1.1887090e+11
   1.0750747e+10 -1.5512373e+10  4.4148748e+10 -3.0186053e+09
  -7.8485217e+10  3.3706584e+10  7.4046725e+09  3.5327341e+10
  -6.4523338e+10 -5.5850541e+10 -5.9078111e+10  1.2320709e+10
  -1.3717604e+10]]"
./TestFULL/Basketball/Basketball_029 .mp4,Landslide,"[[-4.2364518e+10  2.7480635e+09 -2.9375662e+09 -5.1596726e+10
   9.4695610e+08 -7.8055462e+08  1.6567809e+09  4.4193350e+10
  -1.2436993e+09  1.1179127e+10  1.1760240e+10  7.4202784e+10
   7.2965601e+09 -1.0247983e+10  2.7013661e+10 -1.7027009e+09
  -5.1834520e+10  2.1312815e+10  5.2380298e+09  2.2002700e+10
  -4.0180191e+10 -3.5020038e+10 -3.8390968e+10  8.0932188e+09
  -9.5308452e+09]]"
./TestFULL/Basketball/Basketball_044 .mp4,Landslide,"[[-7.9731073e+10  3.9207677e+09 -4.8845711e+09 -9.9137331e+10
   3.5591419e+09 -2.0536285e+09  3.2210304e+09  8.4990255e+10
  -5.0262190e+09  2.0856031e+10  2.2825103e+10  1.4215283e+11
   1.3334725e+10 -1.8967423e+10  5.1301536e+10 -3.4508298e+09
  -9.7258922e+10  3.8553883e+10  9.3738332e+09  4.1358852e+10
  -7.7267935e+10 -6.5417798e+10 -7.6262146e+10  1.4810276e+10
  -1.7286568e+10]]"
./TestFULL/Basketball/Basketball_017 .mp4,Landslide,"[[-9.6666870e+10  3.8415555e+09 -6.0128502e+09 -1.2052410e+11
   3.6846492e+09 -4.6517422e+09  4.1281521e+09  1.0474008e+11
  -6.6680417e+09  2.6790269e+10  2.6241933e+10  1.7639897e+11
   1.4972770e+10 -2.2752889e+10  6.4074605e+10 -3.2186255e+09
  -1.1932251e+11  4.4696654e+10  1.0638795e+10  5.0050449e+10
  -9.5652176e+10 -8.2916016e+10 -9.3781631e+10  1.7427139e+10
  -2.2240174e+10]]"
./TestFULL/Basketball/Basketball_002 .mp4,Landslide,"[[-8.9704243e+10  2.5213386e+09 -5.1804882e+09 -1.1138834e+11
   3.5483218e+09 -3.5785469e+09  4.0378107e+09  9.5909151e+10
  -6.3264195e+09  2.4647496e+10  2.5243572e+10  1.6238250e+11
   1.4356028e+10 -2.0895564e+10  5.9365687e+10 -2.7046828e+09
  -1.1083247e+11  4.2058404e+10  8.3592653e+09  4.7276786e+10
  -8.9483330e+10 -7.4967884e+10 -8.6074262e+10  1.6901457e+10
  -2.0996694e+10]]"
./TestFULL/Basketball/Basketball_003 .mp4,Landslide,"[[-1.08920717e+11  5.79759872e+09 -8.09051187e+09 -1.35790993e+11
   3.17096986e+09 -2.18300723e+09  4.37313536e+09  1.16298072e+11
  -5.42075392e+09  2.91686666e+10  2.99911741e+10  1.95340780e+11
   1.81557391e+10 -2.56470610e+10  7.07078472e+10 -5.76756890e+09
  -1.35149052e+11  5.40281651e+10  1.43536026e+10  5.75660851e+10
  -1.06561946e+11 -9.11789507e+10 -1.03176552e+11  2.00028754e+10
  -2.32594063e+10]]"
./TestFULL/Basketball/Basketball_034 .mp4,Landslide,"[[-1.13626251e+11  6.77398272e+09 -7.82284134e+09 -1.44317923e+11
   2.67139123e+09 -3.44798976e+09  4.59078144e+09  1.23198095e+11
  -7.42640384e+09  2.96432681e+10  3.12862536e+10  2.06162510e+11
   1.99229338e+10 -2.98599076e+10  7.50786150e+10 -3.45067571e+09
  -1.39711496e+11  5.46596413e+10  1.16495022e+10  5.89551043e+10
  -1.12078176e+11 -9.89819290e+10 -1.09745693e+11  2.11306271e+10
  -2.51155149e+10]]"
./TestFULL/Basketball/Basketball_008 .mp4,Landslide,"[[-1.0029602e+11  1.0593851e+10 -9.3064305e+09 -1.2454148e+11
   1.9053248e+08 -2.1904320e+09  4.6807823e+09  1.0902830e+11
  -2.7401974e+09  2.6573599e+10  2.8320451e+10  1.8089104e+11
   2.0511869e+10 -2.3597378e+10  6.3958528e+10 -5.2185303e+09
  -1.2454177e+11  5.3042479e+10  1.3021689e+10  5.3156319e+10
  -9.5352300e+10 -8.4845765e+10 -9.0086441e+10  1.8237381e+10
  -2.2214035e+10]]"
./TestFULL/Boating/Boating_040 .mp4,Landslide,"[[-6.3524950e+10  4.8234286e+09 -5.6264863e+09 -7.6749259e+10
   1.2464301e+09 -1.3942693e+09  2.7407278e+09  6.7033780e+10
  -1.2153053e+09  1.7480915e+10  1.6955794e+10  1.1266634e+11
   9.8920622e+09 -1.4336099e+10  3.8483907e+10 -4.1312376e+09
  -7.8722367e+10  3.3454660e+10  8.2294241e+09  3.3737157e+10
  -6.0801589e+10 -5.1630637e+10 -5.5905702e+10  1.1158322e+10
  -1.4745448e+10]]"
./TestFULL/Boating/Boating_017 .mp4,Landslide,"[[-7.0821257e+10  6.0940262e+09 -5.9760353e+09 -8.7548699e+10
   3.1725622e+08 -4.3442813e+08  9.6113011e+08  7.7286883e+10
  -3.0253650e+09  1.8052835e+10  1.9869317e+10  1.2925904e+11
   1.3615119e+10 -1.7109826e+10  4.6478909e+10 -1.5995162e+09
  -8.5277770e+10  3.7230629e+10  8.8466432e+09  3.6520968e+10
  -6.7905004e+10 -6.0097532e+10 -6.5668956e+10  1.1895287e+10
  -1.5014913e+10]]"
./TestFULL/Boating/Boating_048 .mp4,Landslide,"[[-8.5605409e+10  3.4769165e+09 -2.0383729e+09 -1.0587056e+11
   2.8346642e+09 -3.2638372e+09  3.3130982e+09  9.4865727e+10
  -8.4388096e+09  2.4643529e+10  2.4890685e+10  1.5986441e+11
   1.3161229e+10 -1.8197744e+10  5.4925578e+10 -5.3144509e+09
  -1.0663798e+11  3.7834445e+10  1.1842387e+10  4.7882486e+10
  -8.6438838e+10 -7.3374908e+10 -8.5284585e+10  1.6392464e+10
  -2.0538024e+10]]"
./TestFULL/Boating/Boating_035 .mp4,Landslide,"[[-6.0855218e+10  2.9916529e+09 -3.6277509e+09 -7.5754627e+10
   1.8272910e+09 -1.6441998e+09  1.9246371e+09  6.5732002e+10
  -4.0261425e+09  1.5556303e+10  1.7560752e+10  1.0997325e+11
   1.0527732e+10 -1.4491737e+10  3.9569711e+10 -3.1933750e+09
  -7.4623705e+10  3.0050828e+10  7.2473999e+09  3.1971432e+10
  -5.9947819e+10 -4.9826886e+10 -5.7967210e+10  1.1127345e+10
  -1.3471265e+10]]"
./TestFULL/Boating/Boating_026 .mp4,Landslide,"[[-7.4744103e+10  9.6194478e+09 -6.9692652e+09 -9.1026915e+10
   1.2781376e+09 -1.2809446e+09  3.2187254e+09  8.1146372e+10
  -2.4432317e+09  1.9834034e+10  2.0854972e+10  1.3413422e+11
   1.4754852e+10 -1.4683574e+10  4.3805336e+10 -5.3004575e+09
  -9.3412114e+10  3.9605309e+10  1.2973212e+10  4.0011768e+10
  -7.0596674e+10 -6.0902928e+10 -6.5914474e+10  1.2039716e+10
  -1.5370760e+10]]"
./TestFULL/Boating/Boating_005 .mp4,Landslide,"[[-7.64835840e+10  5.84427776e+09 -4.74077030e+09 -9.55909734e+10
   2.39203149e+09 -1.71456141e+09  3.01791181e+09  8.17463050e+10
  -3.72682394e+09  2.06033408e+10  2.14812488e+10  1.36919196e+11
   1.35860408e+10 -1.94344407e+10  4.93791150e+10 -2.41850445e+09
  -9.47318702e+10  3.64366766e+10  9.21311949e+09  3.98752481e+10
  -7.35200215e+10 -6.47913595e+10 -7.31895644e+10  1.39946445e+10
  -1.71236362e+10]]"
./TestFULL/Boating/Boating_050 .mp4,Landslide,"[[-7.8297694e+10  2.6029919e+09 -2.6154156e+09 -9.7414611e+10
   3.5383711e+09 -2.4494472e+09  1.9351732e+09  8.6689513e+10
  -9.7713879e+09  2.2600073e+10  2.2638012e+10  1.4684173e+11
   1.1271693e+10 -1.6974126e+10  4.9616019e+10 -5.0093814e+09
  -9.4912168e+10  3.2925524e+10  1.1053213e+10  4.2332504e+10
  -7.9182193e+10 -6.6699346e+10 -7.9192711e+10  1.4042020e+10
  -1.8873784e+10]]"
./TestFULL/Boating/Boating_051 .mp4,Landslide,"[[-7.2760820e+10  6.1334820e+09 -4.5461724e+09 -9.2207391e+10
   1.7964127e+09 -2.1297743e+09  3.5447726e+09  7.9142355e+10
  -3.4197980e+09  1.8881174e+10  2.0647940e+10  1.3180979e+11
   1.4089777e+10 -1.9476654e+10  4.7205994e+10 -1.5347130e+09
  -8.8896774e+10  3.4978853e+10  8.1881697e+09  3.7125775e+10
  -7.0930285e+10 -6.3598051e+10 -6.9888115e+10  1.3214946e+10
  -1.6881840e+10]]"
./TestFULL/Boating/Boating_032 .mp4,Landslide,"[[-8.5365301e+10  5.0023716e+09 -3.7999962e+09 -1.0648437e+11
   1.5496367e+09 -3.7148454e+09  1.4145217e+09  9.4083465e+10
  -6.4222474e+09  2.2846595e+10  2.4930263e+10  1.5770055e+11
   1.3940957e+10 -2.1432314e+10  5.5159501e+10 -2.4046705e+09
  -1.0382131e+11  3.9532143e+10  9.3792338e+09  4.5054210e+10
  -8.4982850e+10 -7.4845151e+10 -8.2332393e+10  1.4108271e+10
  -2.0371884e+10]]"
./TestFULL/Boating/Boating_019 .mp4,Landslide,"[[-8.16230892e+10  3.56872038e+09 -1.28204595e+09 -1.02103704e+11
   1.81671603e+09 -4.05920435e+09  1.77164058e+09  9.26228234e+10
  -8.87975834e+09  2.36901888e+10  2.45061140e+10  1.55546124e+11
   1.25986509e+10 -1.72589732e+10  5.28265462e+10 -5.10582835e+09
  -1.01087494e+11  3.48536832e+10  1.09386639e+10  4.60300943e+10
  -8.30206607e+10 -7.20419062e+10 -8.19734200e+10  1.46763336e+10
  -1.98791557e+10]]"
./TestFULL/Boating/Boating_036 .mp4,Landslide,"[[-9.6433578e+10  6.6479759e+09 -6.2963692e+09 -1.2085563e+11
   4.0905393e+09 -1.8915188e+09  4.8885555e+09  1.0357608e+11
  -5.2921656e+09  2.6055537e+10  2.5888354e+10  1.7366068e+11
   1.7200042e+10 -2.2078437e+10  6.3454028e+10 -4.2847683e+09
  -1.1899302e+11  4.8167600e+10  1.2521850e+10  4.9795445e+10
  -9.3942399e+10 -8.1933402e+10 -9.0966622e+10  1.8761855e+10
  -2.1775194e+10]]"
./TestFULL/Boating/Boating_018 .mp4,Landslide,"[[-5.93400914e+10  3.98377344e+09 -2.05186496e+09 -7.68902185e+10
  -4.27717216e+08 -2.80363110e+09  6.35912920e+07  6.84411249e+10
  -4.34118195e+09  1.64015903e+10  1.74763008e+10  1.15861455e+11
   9.31000934e+09 -1.64180920e+10  4.19239649e+10 -1.93242496e+09
  -7.33771366e+10  2.80143073e+10  5.98610995e+09  3.26422712e+10
  -6.12989788e+10 -5.48982333e+10 -6.00798904e+10  9.43583027e+09
  -1.49349734e+10]]"
./TestFULL/Boating/Boating_025 .mp4,Landslide,"[[-5.1488264e+10  4.8429307e+09 -4.5084616e+09 -6.3008125e+10
   3.3619078e+08 -2.8514386e+07  4.6151139e+08  5.5562670e+10
  -2.1589778e+09  1.3264291e+10  1.5333246e+10  9.3311992e+10
   9.3770947e+09 -1.1803261e+10  3.2327961e+10 -2.2084728e+09
  -6.1997830e+10  2.7219900e+10  7.0891274e+09  2.7726653e+10
  -4.8804803e+10 -4.2408972e+10 -4.6225846e+10  8.3118131e+09
  -1.1140908e+10]]"
./TestFULL/Boating/Boating_031 .mp4,Landslide,"[[-7.9213298e+10  5.8639252e+09 -5.8082580e+09 -1.0001777e+11
   1.7226877e+09 -1.0023804e+09  2.6817782e+09  8.5340406e+10
  -4.1731374e+09  2.1970760e+10  2.2796216e+10  1.4181661e+11
   1.5063941e+10 -1.8648099e+10  5.0297807e+10 -3.2372588e+09
  -1.0000814e+11  4.0164803e+10  9.9424860e+09  4.1131254e+10
  -7.6964209e+10 -6.6107187e+10 -7.4606060e+10  1.4789801e+10
  -1.6958996e+10]]"
./TestFULL/Boating/Boating_008 .mp4,Landslide,"[[-8.3776700e+10  3.3140204e+09 -2.2872033e+09 -1.0322669e+11
   2.5160300e+09 -2.6865436e+09  5.0064005e+09  9.2577063e+10
  -8.8623114e+09  2.4276228e+10  2.5345614e+10  1.5405959e+11
   1.2807075e+10 -1.7399454e+10  5.2038517e+10 -4.7986202e+09
  -1.0249571e+11  3.5668623e+10  1.2382123e+10  4.6705070e+10
  -8.3076145e+10 -7.0800261e+10 -8.3376087e+10  1.6824017e+10
  -1.9892302e+10]]"
./TestFULL/CarRacing/CarRacing_008 .mp4,Landslide,"[[-6.61217526e+10  4.27195878e+09 -4.22048358e+09 -8.12897485e+10
   2.16361139e+09 -1.05092506e+09  1.13241818e+09  7.24039762e+10
  -5.76463974e+09  1.87774894e+10  1.95907379e+10  1.21967272e+11
   1.07603651e+10 -1.48726508e+10  4.11361280e+10 -4.77995878e+09
  -8.11093279e+10  2.96462705e+10  1.01769656e+10  3.68148398e+10
  -6.45188076e+10 -5.43352259e+10 -6.27273892e+10  1.22942577e+10
  -1.45936609e+10]]"
./TestFULL/CarRacing/CarRacing_009 .mp4,Landslide,"[[-7.7725123e+10  3.2127956e+09 -6.3431987e+09 -9.5463358e+10
   2.3737943e+09 -3.7773560e+09  6.1807981e+08  8.4427727e+10
  -6.7634970e+09  2.1279293e+10  2.1824506e+10  1.4377248e+11
   1.0785498e+10 -1.7902803e+10  5.0675610e+10 -4.4387180e+09
  -9.3068853e+10  3.6687507e+10  7.2862387e+09  4.1473053e+10
  -7.7242212e+10 -6.4283898e+10 -7.2533098e+10  1.2599963e+10
  -1.7689082e+10]]"
./TestFULL/CarRacing/CarRacing_012 .mp4,Landslide,"[[-7.9601721e+10  5.0014822e+09 -3.9747177e+09 -1.0024506e+11
   2.5024517e+09 -2.8126362e+09  3.0794765e+09  8.7028187e+10
  -4.5154734e+09  2.1856356e+10  2.3291134e+10  1.4478706e+11
   1.3914565e+10 -1.8104123e+10  5.2694802e+10 -4.5229066e+09
  -1.0082161e+11  3.9222243e+10  9.9460485e+09  4.3727602e+10
  -7.9085740e+10 -6.6895700e+10 -7.5764711e+10  1.6451364e+10
  -1.8426221e+10]]"
./TestFULL/CarRacing/CarRacing_015 .mp4,Landslide,"[[-9.0418012e+10  6.7412884e+09 -6.7259069e+09 -1.1150148e+11
   2.2877658e+09 -2.6733407e+09  3.4368986e+09  9.6070058e+10
  -3.2113623e+09  2.3969335e+10  2.5370968e+10  1.6059227e+11
   1.5429010e+10 -2.0754010e+10  5.7868050e+10 -3.3651141e+09
  -1.1134398e+11  4.5941301e+10  1.0451099e+10  4.7792181e+10
  -8.6532571e+10 -7.5069792e+10 -8.2063049e+10  1.6992207e+10
  -2.0305783e+10]]"
./TestFULL/CarRacing/CarRacing_010 .mp4,Landslide,"[[-7.2786641e+10  3.9150922e+09 -4.4566866e+09 -9.0973626e+10
   2.3188723e+09 -1.6110140e+09  2.5561846e+09  7.8127841e+10
  -5.1567222e+09  1.9017419e+10  2.0466256e+10  1.3194154e+11
   1.2340451e+10 -1.6919401e+10  4.6471606e+10 -4.1008333e+09
  -8.8758526e+10  3.5426554e+10  9.3563597e+09  3.8274339e+10
  -7.1239188e+10 -6.1077168e+10 -6.9117886e+10  1.3456198e+10
  -1.6034780e+10]]"
