Video_File,Predicted_Category,Predictions
./TestFULL/Baseball/Baseball_028 .mp4,Running,"[[ 0.18543115 -0.19262066 -0.16077237  0.06113124  0.1876831  -0.30926153
  -0.05857439  0.06467126  0.09903167  0.09998957  0.05225393  0.07388795
  -0.0856485   0.12377705 -0.28761888  0.04879945 -0.05798923  0.12885313
   0.03096317  0.12755851  0.48412934  0.18951772  0.01281567 -0.26846445
  -0.10281491]]"
./TestFULL/Baseball/Baseball_026 .mp4,PoliceChase,"[[-0.43369585 -0.23699164 -0.22085318 -0.18208979 -0.01612699 -0.42487
  -0.0026385  -0.11030982  0.15148762  0.31302425  0.16035737  0.09334319
  -0.13728312  0.19760288 -0.37669802  0.29450026  0.05051441  0.34483814
   0.11203336 -0.07167997  0.2664072   0.08371838 -0.02088689 -0.4997558
   0.22371574]]"
./TestFULL/Baseball/Baseball_023 .mp4,PostEarthquake,"[[-1.6235492e-01  2.2313878e-02 -3.1288835e-01  2.8200049e-04
   4.2920813e-04 -3.8873014e-01  9.4867036e-02 -2.5713813e-01
   5.0489694e-02  1.8864174e-01  3.1387439e-01 -3.6198813e-02
  -2.1889664e-01  3.5273716e-01 -1.8883017e-01  2.4025211e-01
  -1.6292855e-01  2.4346106e-01  4.3613347e-01  2.8402621e-01
   1.2527466e-02  2.7609316e-01  5.0555859e-02 -1.2362336e-01
  -1.1051752e-01]]"
./TestFULL/Baseball/Baseball_044 .mp4,PostEarthquake,"[[-0.36634198 -0.5316395  -0.36114815  0.21566823  0.18569323 -0.48402533
   0.10401952  0.06871565 -0.08799373  0.3076033   0.23780513 -0.04083328
  -0.22790839  0.1292946  -0.23009709  0.3098414  -0.47407702  0.250313
   0.34963462  0.23360765  0.30309734  0.07550847 -0.09462663 -0.48928732
   0.16893734]]"
./TestFULL/Baseball/Baseball_017 .mp4,Flood,"[[-0.2804137  -0.27179655 -0.22004655 -0.13886246  0.03785336 -0.2532516
   0.33333287 -0.4668134   0.2697297   0.51599497  0.13258947 -0.12085129
  -0.13481592  0.05563924 -0.3307179   0.16664337 -0.12151489  0.14729469
   0.19835456  0.12198519  0.44778374  0.07702655 -0.00737452 -0.21361087
   0.27679765]]"
./TestFULL/Basketball/Basketball_047 .mp4,Flood,"[[-2.2444846e-01 -1.6538370e-04 -3.1283343e-01 -2.0766729e-01
   2.2402912e-01 -4.9668333e-01 -1.4068183e-01 -3.1761080e-01
  -3.7899259e-02  3.9440027e-01  1.0581204e-01  1.0328038e-01
  -2.9670087e-01  2.9236755e-01 -2.2603180e-01  6.0619589e-02
  -1.5381546e-01  3.4641647e-01  1.3254999e-01  1.2703937e-01
   1.0876746e-01  1.8050013e-01  8.4542990e-02 -2.2533348e-01
  -1.3685662e-01]]"
./TestFULL/Basketball/Basketball_043 .mp4,PoliceChase,"[[-0.21077906  0.04234189 -0.04632006 -0.19470856  0.3299763  -0.60871875
  -0.1106817  -0.04626881  0.22474483 -0.08096823  0.31035534 -0.2140895
  -0.41621193  0.16257042 -0.2997039   0.29946837 -0.05754506  0.5828818
   0.19224438  0.0481022   0.33315292  0.32866222 -0.07988214 -0.18501505
  -0.22199477]]"
./TestFULL/Basketball/Basketball_001 .mp4,Flood,"[[-0.3722121  -0.28641537  0.04179231  0.1002961   0.09719618 -0.07553418
  -0.01560065 -0.25921422  0.00686615  0.44865605  0.27297527  0.06909918
  -0.12363892  0.40670973 -0.29606402 -0.06701621 -0.3613537   0.19803289
   0.29613733  0.32668918  0.3712773   0.16688758 -0.02866297 -0.34782964
   0.20804535]]"
./TestFULL/Basketball/Basketball_009 .mp4,Flood,"[[-0.2318541   0.02907212 -0.31348288 -0.19744255  0.23726559 -0.4146919
   0.0102714  -0.053509   -0.05053056  0.39009264  0.01964281  0.06196831
  -0.44336     0.20359667 -0.20820084 -0.07235186 -0.19590187  0.3491906
   0.16833347  0.14618696  0.3032637   0.18045491 -0.05074778 -0.27843916
  -0.08566654]]"
./TestFULL/Basketball/Basketball_024 .mp4,TrafficCongestion,"[[-0.05419343 -0.57996964 -0.28115875  0.15718871  0.08965199 -0.3762067
   0.17546913  0.07327417 -0.07919201  0.23517416  0.18269295 -0.0069298
  -0.52154434  0.01232715 -0.48901066  0.00314293 -0.5779625   0.27050802
   0.327233    0.10945927  0.05008916  0.04559645 -0.02597087 -0.5269784
   0.3292003 ]]"
./TestFULL/Basketball/Basketball_020 .mp4,Flood,"[[ 0.00416686 -0.3433368  -0.47139686 -0.22079965  0.03588385 -0.11170041
   0.31488708 -0.02824717  0.17239961  0.5815911   0.17716272 -0.12789436
  -0.26983276  0.08431323 -0.31517074 -0.16119578 -0.41134468  0.43322372
   0.09039051  0.2610942  -0.01519017 -0.26185602 -0.02040718 -0.5165161
   0.25769517]]"
./TestFULL/Basketball/Basketball_040 .mp4,Running,"[[-0.25073263 -0.2452337  -0.00865553 -0.16041455 -0.029881   -0.40997317
  -0.18110797  0.16101216  0.02997489  0.21553478 -0.06028871  0.14460911
  -0.03516027  0.22052503 -0.46695054 -0.10463755 -0.1273931   0.22409631
   0.21308817 -0.0167475   0.28193262  0.13228932  0.02922449 -0.23365924
   0.14081201]]"
./TestFULL/Basketball/Basketball_005 .mp4,PostEarthquake,"[[-0.36810857 -0.07615542  0.10541661 -0.11863755  0.23576146 -0.05465585
   0.06821693  0.09551788  0.15458092  0.28955513  0.20620717 -0.10333867
  -0.5958634   0.39316228 -0.3086713   0.00287525 -0.31667238  0.38155583
   0.40003094  0.19256535  0.17825058  0.26361635 -0.11724102 -0.19684646
  -0.11216469]]"
./TestFULL/Basketball/Basketball_029 .mp4,Soccer,"[[-0.21588372  0.05185678 -0.15366861 -0.22165598  0.28162354 -0.28666693
  -0.14924236 -0.1190293  -0.05679172  0.2836162   0.10689621  0.0513862
  -0.47848406  0.2083993  -0.20199825  0.00826334 -0.12205251  0.3835837
  -0.08935763  0.3011857   0.34502378  0.39938203  0.07031693 -0.12052746
  -0.21779533]]"
./TestFULL/Basketball/Basketball_044 .mp4,Running,"[[-0.21565981 -0.19256401  0.03765478 -0.09120451  0.28842515 -0.41384196
  -0.06353828 -0.09949388 -0.0697889   0.21972355  0.3072789  -0.12941284
  -0.28668347  0.13390021 -0.25429037  0.14241    -0.04306227  0.2964217
   0.32949808  0.15949735  0.4432047   0.36795184  0.1857226  -0.23240288
  -0.17769648]]"
./TestFULL/Basketball/Basketball_017 .mp4,PoliceChase,"[[-0.15195598 -0.05911276 -0.24565393 -0.05248688  0.4027744  -0.2537646
  -0.1580773   0.0061359  -0.0009493   0.29556587  0.16304627  0.22124158
  -0.5397277   0.10605741 -0.24166916 -0.00393751  0.02229495  0.5012413
   0.16492942  0.46514228  0.2145761   0.18963598  0.12110658 -0.2863422
  -0.23723482]]"
./TestFULL/Basketball/Basketball_002 .mp4,PoliceChase,"[[-0.20881253  0.03535349  0.20834415 -0.3031704   0.27064583 -0.5238071
  -0.25012064 -0.38059288  0.31125566  0.28632328  0.31133047  0.06690617
  -0.2547661   0.339544   -0.35172865  0.31097195 -0.15319476  0.4643086
  -0.08453092  0.00228752  0.36122683  0.1969533  -0.34257185 -0.24577
  -0.21938708]]"
./TestFULL/Basketball/Basketball_003 .mp4,Flood,"[[-0.03432897 -0.12445157 -0.12637672 -0.4559587   0.32611278 -0.2768708
  -0.06303278 -0.06305154 -0.00499657  0.5540015   0.16015564 -0.08936354
  -0.1920213   0.30597925 -0.28304678  0.08127197 -0.08724155  0.5195426
   0.24863932  0.05391681  0.02584117  0.15060735  0.02082458 -0.45020512
   0.06710911]]"
./TestFULL/Basketball/Basketball_034 .mp4,PoliceChase,"[[-0.21558954  0.11126503 -0.23192348 -0.28660914  0.2436077  -0.3290736
  -0.13226606  0.04370211  0.01978413  0.26829454  0.01192904  0.07743625
  -0.4480747   0.12949803 -0.47382486  0.19846596 -0.11452793  0.47120088
  -0.01737166  0.18219675  0.24057923 -0.11010113  0.01209274 -0.42907855
  -0.09101745]]"
./TestFULL/Basketball/Basketball_008 .mp4,Flood,"[[ 0.02697201 -0.08416814 -0.4533672  -0.40704933  0.22741611 -0.36471084
  -0.06570577 -0.28741258 -0.16533558  0.5996738   0.04197801  0.15955372
  -0.37280884  0.3429369  -0.34257522 -0.08801001 -0.15716672  0.42510778
  -0.0360279   0.06914757  0.09614475  0.43311495  0.13777415 -0.35055682
  -0.09759613]]"
./TestFULL/Boating/Boating_040 .mp4,Harvesting,"[[-0.39398107 -0.10692617 -0.3432937  -0.30333397 -0.01069506 -0.07038947
  -0.32534572 -0.10638892 -0.10148249  0.21703489  0.27759555  0.02886324
  -0.3235359   0.24752711 -0.24964915  0.01548477 -0.40975067 -0.01466221
   0.00185884  0.11728591 -0.00964488 -0.02977576  0.01553251 -0.12896012
  -0.05501147]]"
./TestFULL/Boating/Boating_017 .mp4,Running,"[[-0.14953625  0.08005742 -0.2066624  -0.431289    0.06180243 -0.22494648
  -0.1660228  -0.05317012  0.11269893  0.29395822  0.11733861 -0.01126174
  -0.21418607  0.17378367 -0.4096115   0.00644152 -0.09276161  0.28464693
   0.13237049 -0.01280269  0.29908642 -0.0316989   0.1274214  -0.18753569
  -0.19194494]]"
./TestFULL/Boating/Boating_048 .mp4,Flood,"[[-0.23031901  0.10887305 -0.0740424   0.04230527  0.08475221 -0.01524212
  -0.08832598 -0.10451797 -0.01204216  0.3099483   0.08424594 -0.23092571
  -0.26297876  0.09970329 -0.16624865  0.21916126 -0.06312611  0.27787516
   0.18610798 -0.12594005  0.29570118  0.0717519  -0.0188369  -0.3408525
  -0.01274197]]"
./TestFULL/Boating/Boating_035 .mp4,PostEarthquake,"[[-0.27605847  0.12171499 -0.21922185 -0.46464577  0.06595756 -0.31417623
  -0.10992271 -0.03538961  0.09531442  0.17992945  0.21293662  0.05932319
  -0.12503462  0.03164456 -0.04218621  0.03151129 -0.12365017  0.10886355
   0.22725925  0.07880063  0.15984906  0.15086304  0.08550275 -0.15488134
   0.0653001 ]]"
./TestFULL/Boating/Boating_026 .mp4,PoliceChase,"[[ 1.3240914e-01 -2.2981875e-04 -1.6971469e-01 -3.7243119e-01
  -7.1449853e-02  2.9685812e-02 -1.6698511e-01 -2.6769587e-01
  -1.0078668e-01  2.6336136e-01  6.6282868e-02  1.5168354e-01
   3.6384981e-02  5.5441417e-02 -3.1334247e-02  1.4824271e-01
  -4.4980105e-02  4.0574124e-01  2.4840462e-01  2.7457643e-03
   3.9561549e-01  1.2131663e-01  1.0593449e-01 -4.1173038e-01
  -3.1675509e-01]]"
./TestFULL/Boating/Boating_005 .mp4,Harvesting,"[[ 0.0145635   0.11589295 -0.03360492 -0.25188753  0.14014436 -0.40039638
  -0.13705067 -0.22311345  0.04966382  0.17562433  0.3616769   0.13673411
  -0.29587176  0.12417905  0.07102684  0.24536827 -0.05506748  0.13703178
   0.2581207   0.0234208   0.21833552  0.26561788  0.09458841 -0.24641006
  -0.01516192]]"
./TestFULL/Boating/Boating_050 .mp4,Landslide,"[[-0.11190313  0.05058605 -0.17129712 -0.2663568  -0.08271907 -0.091984
  -0.24886186 -0.03899399 -0.01992132  0.17813055  0.07096295  0.27878672
  -0.254812    0.15583539 -0.33342266  0.17760895 -0.14335851  0.2437539
   0.20564948  0.04005227  0.19153729  0.09679291  0.04840808 -0.1646314
  -0.1414902 ]]"
./TestFULL/Boating/Boating_051 .mp4,Running,"[[-0.12715985 -0.05089666 -0.12489638 -0.38173658  0.06582756 -0.19920187
   0.00436562  0.0254263   0.02036628  0.17453994  0.04099514  0.11369689
  -0.22034787  0.06148212 -0.12753174 -0.06608525 -0.1738962   0.00165898
  -0.06228155 -0.02595779  0.26358905  0.10097216  0.1223351  -0.14722262
  -0.03224731]]"
./TestFULL/Boating/Boating_032 .mp4,Harvesting,"[[-0.10979351  0.34680754  0.01664359 -0.43234444  0.17137639 -0.20295827
  -0.24544573 -0.08577646 -0.09609629  0.229453    0.3775192   0.25908995
  -0.21085352  0.2987528  -0.00432931  0.0168255  -0.07613954  0.22727394
   0.331068   -0.2720231   0.26365322  0.17263992  0.07011117 -0.37046888
  -0.13838945]]"
./TestFULL/Boating/Boating_019 .mp4,NonEvent,"[[-0.13121     0.17547247 -0.20113276 -0.10640172  0.07238993  0.00685823
  -0.18856595 -0.0974609   0.08344471  0.28108978  0.13157578 -0.12297162
  -0.26058674  0.31118277 -0.19146226  0.10612442 -0.2560326   0.22276607
   0.21385479 -0.00329374  0.13057603 -0.09540991 -0.02502217 -0.24926847
  -0.02307464]]"
./TestFULL/Boating/Boating_036 .mp4,Flood,"[[-0.04760582  0.08052527 -0.1732411  -0.35642037 -0.16457252 -0.10334867
   0.124153   -0.25681934 -0.18165831  0.32223055 -0.00501701 -0.14049818
  -0.14419211  0.26743966 -0.2964786  -0.12829667 -0.03036888  0.25087622
   0.14670019  0.18031192  0.15959279  0.17426309 -0.17746806 -0.23065482
  -0.29885718]]"
./TestFULL/Boating/Boating_018 .mp4,Flood,"[[-0.2918918  -0.12503201 -0.05209696 -0.27886248 -0.06559048 -0.21196625
  -0.02862673 -0.02872078 -0.02923238  0.3678948   0.22429882 -0.06781508
  -0.27513936  0.33251956 -0.00344943  0.14332557 -0.4581955   0.04224131
   0.23235658  0.22328071  0.02319599  0.05522607  0.07910635 -0.31652457
  -0.30986914]]"
./TestFULL/Boating/Boating_025 .mp4,PoliceChase,"[[-0.16525169 -0.05863771 -0.32609156 -0.35151258  0.25669792 -0.03767503
  -0.11060838 -0.16434745 -0.01715528  0.257086    0.24914512  0.02512067
  -0.3521421   0.17021309 -0.21316384  0.10454602 -0.27634135  0.26404363
   0.16188133 -0.03490395  0.09252293 -0.00913369  0.16603927 -0.24560073
  -0.09888005]]"
./TestFULL/Boating/Boating_031 .mp4,Soccer,"[[-0.19949266  0.1177898  -0.15236436 -0.54831344  0.01121128 -0.24044552
  -0.27882877 -0.3282434  -0.19195461  0.291049    0.29011056  0.13287728
  -0.23036456  0.14936529  0.04853524  0.09352704 -0.30661836  0.15147112
   0.29949555 -0.11945987  0.1877154   0.44564226  0.16898794 -0.21121074
  -0.03684723]]"
./TestFULL/Boating/Boating_008 .mp4,PoliceChase,"[[-0.16626564  0.00640038 -0.3384833  -0.16025111  0.15274106 -0.42844152
  -0.00193623 -0.17855285  0.23970594  0.12399499  0.05292329  0.11574103
  -0.1468093   0.01621951 -0.44179732  0.04421756 -0.07532037  0.47543257
   0.00446904  0.10183742  0.4212363   0.13138387 -0.09111728 -0.31851032
  -0.19286226]]"
./TestFULL/CarRacing/CarRacing_008 .mp4,PoliceChase,"[[-0.15799347  0.02479592 -0.34643903 -0.2551695   0.12291854 -0.3358089
  -0.15039459 -0.14419788 -0.12145988  0.16999458  0.03821114  0.10051119
  -0.2479172   0.06896334 -0.35481352  0.2710482  -0.3663918   0.40385672
   0.10256962 -0.01178547  0.32727903  0.29303458  0.02780041  0.04507372
  -0.11514675]]"
./TestFULL/CarRacing/CarRacing_009 .mp4,Concert,"[[-0.26007742  0.05200242 -0.27130654 -0.26517683  0.3289955  -0.08548344
  -0.12120331 -0.22060695 -0.16156143  0.1640976   0.267128    0.23900999
  -0.3604457   0.17410724 -0.6989151  -0.03584921  0.07344066  0.3065505
  -0.0937049  -0.05819857  0.16350415  0.11945103 -0.1265997  -0.43816805
   0.14278723]]"
./TestFULL/CarRacing/CarRacing_012 .mp4,Running,"[[-0.2331629   0.02672457 -0.45740587 -0.5531884   0.23282968 -0.3392503
   0.02670377 -0.26164934 -0.15127155  0.20497046  0.04982151  0.08482737
  -0.28068867  0.05352591 -0.21561407  0.06203932 -0.064326    0.31202433
  -0.03866409  0.10720634  0.3575502   0.34011632  0.08213244 -0.09666497
   0.09033016]]"
./TestFULL/CarRacing/CarRacing_015 .mp4,Running,"[[-0.41670263 -0.02119079 -0.06865131 -0.14520913 -0.09138975 -0.33098263
  -0.03314134 -0.41274515  0.11912306  0.08118327  0.15674111 -0.1348077
  -0.41336143 -0.00803797 -0.26815346  0.07174215  0.00250233  0.20874153
  -0.11989792  0.12485993  0.5683672   0.16383702 -0.09451181 -0.35825464
  -0.10930084]]"
./TestFULL/CarRacing/CarRacing_010 .mp4,Running,"[[ 0.00084437 -0.02974254 -0.07358492 -0.28295204  0.00465176 -0.19957219
  -0.00365947 -0.22400366 -0.02604655  0.04572305  0.08232868  0.10075089
  -0.16472921  0.05224501 -0.24888818  0.01580975 -0.20832103  0.27517754
   0.09033822  0.00403669  0.33118874  0.25031814  0.01522175 -0.04532599
  -0.12819427]]"
./TestFULL/CarRacing/CarRacing_002 .mp4,Running,"[[-0.3110879  -0.02155382 -0.15263817 -0.31037748  0.19983578 -0.12144399
  -0.10722061 -0.11180496 -0.04979565  0.26902434  0.10379286  0.12345663
  -0.30057523  0.19253732 -0.28519207  0.04015313 -0.1102237   0.289534
   0.03446414 -0.0015708   0.35724613  0.2215979   0.0394463  -0.1833221
  -0.1090467 ]]"
./TestFULL/CarRacing/CarRacing_013 .mp4,Concert,"[[-0.2833777  -0.016054   -0.11723843 -0.2768624   0.33650544 -0.25933853
  -0.21002014 -0.11362273 -0.10954235  0.09401138  0.20130572  0.31731763
  -0.17723694  0.27636623 -0.23331222  0.10501793 -0.3941998   0.05612222
   0.229432   -0.03650346  0.3022834   0.11918275  0.1513882  -0.12532571
   0.03186223]]"
./TestFULL/CarRacing/CarRacing_004 .mp4,Running,"[[-0.24083345  0.03360793 -0.18478861 -0.40785363  0.19043604 -0.14173752
  -0.06476469 -0.14955881 -0.08047699  0.23366383  0.11872904  0.0935635
  -0.28586552  0.20884654 -0.31925148  0.03238183 -0.19349167  0.30363137
   0.09058405 -0.07452367  0.378366    0.21955225  0.21795323 -0.25548166
  -0.0932171 ]]"
./TestFULL/CarRacing/CarRacing_017 .mp4,Soccer,"[[ 0.02655115  0.04317004 -0.06531894 -0.31311104 -0.02869836 -0.14144062
  -0.00353489 -0.26117194 -0.0491981   0.12660481  0.14639208  0.1799125
  -0.23741184 -0.00089398 -0.24191605  0.07649072 -0.33853298  0.24088854
   0.04908971 -0.00260958  0.3527777   0.36357328 -0.03118529 -0.06254539
  -0.1416253 ]]"
./TestFULL/CarRacing/CarRacing_014 .mp4,Running,"[[ 0.00556943  0.07960146 -0.17444715 -0.3964903   0.13946074 -0.2605165
  -0.12068312 -0.3311768  -0.04408209  0.17476808  0.00967692 -0.07957698
  -0.2653855   0.08487158 -0.4179295   0.02761548 -0.0093249   0.1335176
  -0.16194898 -0.01034509  0.3307605  -0.05273887  0.28393814 -0.20950474
  -0.05141274]]"
./TestFULL/CarRacing/CarRacing_016 .mp4,Running,"[[-0.09382232 -0.1048426  -0.00201041 -0.2292565   0.25487435 -0.22322488
  -0.19366193 -0.2764278  -0.03421728 -0.09987136  0.08034999  0.18096463
  -0.14942029 -0.05460529 -0.3297002   0.05424028 -0.15570101  0.3173056
   0.060037    0.04000221  0.35448116  0.16921465  0.14058656 -0.12188641
  -0.20226072]]"
./TestFULL/CarRacing/CarRacing_003 .mp4,Running,"[[-0.02714431 -0.06016783 -0.12890197 -0.32010826  0.04540751 -0.08728384
  -0.10945222 -0.18290314 -0.12871398  0.21518013  0.16400066  0.11532121
  -0.1925369   0.14054865 -0.2433452   0.01136721 -0.19929382  0.26996624
   0.04166016 -0.02376735  0.3778612   0.26540884  0.01749884 -0.13224705
  -0.07083953]]"
./TestFULL/CarRacing/CarRacing_001 .mp4,Running,"[[-0.05696544 -0.09944253 -0.17191397 -0.33458307  0.25573134 -0.30802816
   0.00667384 -0.4124397   0.06244629  0.21910205  0.26957148 -0.02842679
  -0.08382593  0.14662768 -0.55234176  0.10336078 -0.12244261  0.27031955
  -0.11057555  0.13736524  0.3305733   0.11901997  0.0670758  -0.12904719
   0.03503012]]"
./TestFULL/CarRacing/CarRacing_007 .mp4,Flood,"[[-0.3311564  -0.21472515 -0.25927085 -0.20266691  0.07502787 -0.09455797
   0.02100291 -0.36666775 -0.07601025  0.403917    0.272599   -0.06941561
  -0.37333685  0.11055111 -0.22952779 -0.07108904 -0.06656769  0.15699622
   0.06127636  0.19886933  0.32804555  0.11503267 -0.09868699 -0.14186972
   0.00860616]]"
./TestFULL/CarRacing/CarRacing_019 .mp4,PoliceChase,"[[-0.19292137 -0.00124253 -0.11750103 -0.39286274  0.09769972 -0.25780052
  -0.13396715 -0.04893094 -0.06729634  0.14246027  0.13126643  0.10136668
  -0.3498001   0.09474107 -0.28873366  0.00463634 -0.28064778  0.38054037
   0.09079813 -0.04139457  0.37341383  0.22290184  0.12793136 -0.05310733
  -0.02307706]]"
./TestFULL/Concert/Concert_047 .mp4,Running,"[[-0.3607846   0.17898497  0.08526956 -0.2926392  -0.07856317 -0.26054257
   0.0504391  -0.2269128   0.04552281  0.08393954  0.03019259 -0.05476629
  -0.26034322  0.16236064 -0.30012953  0.2352731  -0.00773408  0.09368935
  -0.19911034  0.08829118  0.2541412   0.14657575 -0.30756137 -0.4350179
  -0.26475388]]"
./TestFULL/Concert/Concert_039 .mp4,Running,"[[-0.0106802   0.15453854 -0.11394883  0.08305944 -0.3995217  -0.28828034
   0.2325168  -0.05943569  0.25410402  0.02263395 -0.02590256  0.17557803
  -0.43593556  0.16583654 -0.31234786 -0.01189641 -0.02552106  0.21885055
  -0.27426696  0.17844765  0.58147067 -0.23772314 -0.12195622 -0.24701197
  -0.34539157]]"
./TestFULL/Concert/Concert_040 .mp4,Running,"[[ 0.08842492  0.1576295  -0.14843717 -0.054008   -0.06552196 -0.31054118
   0.19329959 -0.16477956  0.10524467  0.10498369  0.24247868 -0.07089689
  -0.37872308  0.06819789 -0.5196421   0.16450134  0.02235162  0.21531619
  -0.2919868   0.02615898  0.33667418  0.0739474   0.00120971 -0.25450957
  -0.09605309]]"
./TestFULL/Concert/Concert_011 .mp4,NonEvent,"[[-0.1646985   0.08422072 -0.11940968  0.02755251 -0.13156235 -0.30545798
  -0.05853196 -0.05254539  0.27973145  0.0538546   0.17562787  0.3510132
  -0.21689488  0.6016401  -0.41280496  0.02678839 -0.20684126  0.28612524
  -0.22434956 -0.07029207  0.2643465  -0.03732971 -0.06351039 -0.21862873
  -0.34535855]]"
./TestFULL/Concert/Concert_037 .mp4,NonEvent,"[[ 0.11764077 -0.05043565 -0.09137755  0.12956865  0.02494658 -0.22585335
  -0.03024795 -0.15569894  0.31040528  0.02246339  0.08015715  0.154927
  -0.33010572  0.5016001  -0.25530913 -0.01607324 -0.07663295  0.09875504
  -0.06702463  0.14176632  0.28976092 -0.05576687 -0.23013708 -0.38156226
  -0.0024729 ]]"
./TestFULL/Concert/Concert_008 .mp4,Running,"[[-0.18442486  0.2854385  -0.01847423  0.01007006 -0.06882446 -0.4154593
   0.01524581 -0.14928904  0.06499115  0.15262541  0.20403673 -0.03589833
  -0.2676318   0.165443   -0.2867651   0.31118318  0.2835986   0.3145261
   0.03277365 -0.10709807  0.35400575 -0.10156325 -0.08775948 -0.3102803
  -0.15084969]]"
./TestFULL/Concert/Concert_012 .mp4,PoliceChase,"[[-0.05857529  0.11679776 -0.17749579 -0.00635664 -0.15323006 -0.38350397
  -0.05269559 -0.13415942  0.07133344  0.23219739  0.00494241  0.2009046
  -0.421337   -0.02542133 -0.15856417  0.26530036 -0.12825184  0.3873397
  -0.1722816   0.03135999  0.3468331   0.25066888 -0.10692028 -0.1245639
  -0.05800093]]"
./TestFULL/Concert/Concert_019 .mp4,PoliceChase,"[[-0.06553104 -0.03945274 -0.00882297  0.183714   -0.33194727 -0.21551654
   0.07525007 -0.23594064  0.22437245  0.20281821 -0.11295242  0.01868211
  -0.40164933  0.05456505 -0.22863501  0.02113066  0.0714483   0.53573716
  -0.17763697  0.12459237  0.35354906 -0.14000712 -0.00566222 -0.19716255
  -0.46841905]]"
