Video_File,Predicted_Category,Predictions
./TestFULL/Baseball/Baseball_026 .mp4,TrafficCongestion,"[[ 0.16417411 -0.2302687  -0.20496704  0.66925466 -0.33565682  0.09938069
   0.04814975  0.23366778 -0.34600562  0.19288215 -0.8498572  -0.7322539
   0.01683902 -0.2879123  -0.06797867 -0.35930553  0.07664544  0.51023537
   0.3105476   0.10933383  0.1619103   0.21773718 -0.35812882  0.04648849
   0.83295685]]"
./TestFULL/Baseball/Baseball_023 .mp4,TrafficCongestion,"[[ 0.06263083  0.23376891 -0.40762085  0.59303397  0.19001283  0.36639652
  -0.08627347  0.34761304 -0.44823983  0.22022508 -0.5646822  -0.51556927
  -0.03290543 -0.06440879  0.15552536 -0.18020426 -0.10946798  0.23448241
   0.06426837 -0.02758584  0.20580469  0.32231882 -0.35887808  0.2781901
   0.60531104]]"
./TestFULL/Baseball/Baseball_044 .mp4,TrafficCongestion,"[[-0.05965168  0.09000833 -0.25873742  0.40370986  0.07589976  0.42511362
   0.26285097  0.38521904 -0.2148715   0.06155529 -0.42412236 -0.7232856
   0.08270354  0.1517105  -0.04714507 -0.16371699  0.19121517  0.4601528
  -0.30717215  0.16373177  0.068789    0.47084704 -0.15589821  0.15222494
   0.59936935]]"
./TestFULL/Baseball/Baseball_017 .mp4,TrafficCongestion,"[[ 0.16851299  0.00600021 -0.12181871  0.45011443 -0.19434778  0.3621091
   0.28894672  0.1236623  -0.0369021   0.05066494 -0.52990407 -0.5751959
  -0.10926919 -0.05469205 -0.15381384 -0.24175133  0.10961895  0.41244382
  -0.0412344  -0.16311617  0.21312113  0.27068284 -0.31254026  0.1194397
   0.5821298 ]]"
./TestFULL/Basketball/Basketball_047 .mp4,TrafficCongestion,"[[ 0.10671925 -0.03934326 -0.25526232  0.69375455 -0.26188105  0.22739755
   0.0417884   0.40933892 -0.56530654 -0.01678493 -0.63445526 -0.69646156
  -0.21034673 -0.2435643   0.04479862 -0.05102552 -0.3284601   0.18847951
  -0.1038506   0.04055136  0.16268721  0.3113442  -0.30015153  0.41568625
   0.7649968 ]]"
./TestFULL/Basketball/Basketball_043 .mp4,TrafficCongestion,"[[ 0.11892711 -0.21299459 -0.17443945  0.56269264 -0.26544154  0.13058811
   0.24448775  0.20391609 -0.4617403   0.07685624 -0.58514166 -0.36214668
  -0.08216412 -0.31585658  0.13439974 -0.21376094 -0.5243455   0.02896482
  -0.32224512 -0.19101599  0.05953581  0.24390501 -0.44482762  0.04334971
   0.7136096 ]]"
./TestFULL/Basketball/Basketball_001 .mp4,TrafficCongestion,"[[-0.15885384  0.2921982  -0.35222524  0.18079482  0.03423601  0.25594714
   0.0781837   0.47086766 -0.42776716 -0.27223796 -0.4758849  -0.5184418
  -0.14331889 -0.21862991 -0.21391445 -0.1789994  -0.22455508  0.18301272
   0.55095446  0.18948728 -0.07657672  0.12233891 -0.30466193  0.1494565
   0.6911634 ]]"
./TestFULL/Basketball/Basketball_009 .mp4,TrafficCongestion,"[[ 0.00124519 -0.08639824 -0.2330041   0.6168363  -0.14120941  0.41018632
   0.09977362  0.33297858 -0.5657734   0.03444332 -0.6431779  -0.8771144
  -0.1672466  -0.10606865  0.08713663 -0.40568283 -0.27408293  0.09880967
  -0.18394    -0.00290926  0.23097402  0.23832189 -0.27828202  0.3298456
   0.84109646]]"
./TestFULL/Basketball/Basketball_024 .mp4,TrafficCongestion,"[[-0.00565337  0.11051817 -0.05520615  0.5418141   0.17155059 -0.4069659
  -0.01762486  0.8061954  -0.49086395 -0.09378114 -0.29766843 -0.40977553
  -0.12547739  0.00158227  0.05454288 -0.26914546 -0.29699028  0.17588097
  -0.14285235  0.05213728  0.06175929  0.45723993 -0.2108655   0.11692829
   0.91482556]]"
./TestFULL/Basketball/Basketball_020 .mp4,TrafficCongestion,"[[-0.04718776  0.4780057  -0.29450777  0.5529102   0.2499008   0.14155479
   0.14702114  0.38673893 -0.23831548 -0.03155155 -0.5278393  -0.7409795
  -0.0835483  -0.05086972  0.21870385 -0.5839624   0.0209701   0.16691765
   0.16629474 -0.00116055  0.22395462  0.3052583  -0.29737064  0.3021825
   0.59922624]]"
./TestFULL/Basketball/Basketball_040 .mp4,TrafficCongestion,"[[ 0.06715132  0.18267232 -0.16289634  0.23259188  0.08234911  0.22566399
  -0.02363222  0.51099586 -0.18958315 -0.06475169 -0.3512003  -0.35740882
  -0.21400338 -0.20880201 -0.24841681 -0.24627522 -0.19982192  0.25283507
   0.10917759  0.20754568  0.09972073  0.07201464 -0.44706774  0.26566848
   0.87018245]]"
./TestFULL/Basketball/Basketball_005 .mp4,TrafficCongestion,"[[-0.15704976 -0.19587174 -0.24217677  0.4375663   0.00808967  0.2264646
   0.04426569  0.4265973  -0.6246017  -0.11468878 -0.386088   -0.8722627
  -0.17861685 -0.3926316   0.09505226 -0.2623838  -0.06069215  0.22490422
  -0.06312674  0.02648352  0.07375309  0.25644466 -0.4810686   0.16338307
   0.5865048 ]]"
./TestFULL/Basketball/Basketball_029 .mp4,TrafficCongestion,"[[ 0.15325071  0.04275893 -0.1517123   0.6362247  -0.27425805  0.33941653
   0.05839448  0.19820702 -0.5799513  -0.07594427 -0.6355807  -0.44923195
  -0.13241345 -0.28681582  0.01159406 -0.11486433 -0.39006218  0.15679124
  -0.18824716  0.05560192  0.06153887  0.25462404 -0.19065185  0.36964148
   0.7644901 ]]"
./TestFULL/Basketball/Basketball_044 .mp4,TrafficCongestion,"[[-0.12255316 -0.07297172 -0.23990229  0.62981325 -0.31334928  0.35668722
   0.16981897  0.38267222 -0.3396388  -0.05254015 -0.59913015 -0.86615956
  -0.30889127 -0.2426584   0.13930508 -0.13137916 -0.29877847  0.175923
  -0.18936972 -0.0434895   0.22427984  0.19929516 -0.16522262  0.44609016
   0.7972964 ]]"
./TestFULL/Basketball/Basketball_017 .mp4,TrafficCongestion,"[[ 0.15404063 -0.01091233 -0.14467777  0.69910103 -0.30168492  0.3150161
   0.1132204   0.21365303 -0.6191264  -0.00859329 -0.5612435  -0.843547
  -0.23955823 -0.13257478  0.17415947 -0.20854568 -0.41533473  0.23739932
   0.07071059  0.08382094  0.35467923  0.13368393 -0.21297781  0.42093167
   0.8681473 ]]"
./TestFULL/Basketball/Basketball_002 .mp4,TrafficCongestion,"[[-0.13674435 -0.0460915  -0.44476092  0.55207235 -0.1969946   0.20995
   0.14897889  0.39819816 -0.5237925   0.24575609 -0.7984893  -0.66018134
   0.10931644 -0.48029885 -0.24534647 -0.30193394 -0.21808618  0.46011004
   0.08996034  0.10098558 -0.06664679  0.2562221  -0.3619391   0.22596738
   0.5947436 ]]"
./TestFULL/Basketball/Basketball_003 .mp4,TrafficCongestion,"[[ 0.0701085  -0.03964655 -0.37789536  0.62107533  0.06619272  0.27743894
   0.23320764  0.42963225 -0.67167294  0.08919816 -0.63737446 -0.93631226
  -0.1400977   0.07545836  0.13472429 -0.3772643  -0.19629441  0.32196787
   0.16825557  0.1515715   0.19145888  0.3496482  -0.34928158  0.20792776
   0.8438575 ]]"
./TestFULL/Basketball/Basketball_034 .mp4,CarRacing,"[[ 0.1002866  -0.00344007 -0.09609658  0.5730547  -0.14553748  0.2178282
   0.2795607   0.25565997 -0.6144664  -0.02143877 -0.6832502  -0.7065613
   0.04333232 -0.12914498  0.11192979 -0.43357357 -0.09155492 -0.0033806
  -0.08936058  0.09003664  0.08380818  0.35527664 -0.2645203   0.43231875
   0.54786706]]"
./TestFULL/Basketball/Basketball_008 .mp4,TrafficCongestion,"[[-0.09682547  0.09058679 -0.14557564  0.43841738 -0.27268946  0.27174503
   0.08583457  0.45920873 -0.5433057  -0.1521431  -0.665923   -0.55760676
  -0.09498195 -0.03696711  0.05758557 -0.50583875 -0.08587019  0.15717414
   0.09305183  0.12123508  0.18569303  0.3104401  -0.08182508  0.39633626
   0.81387395]]"
./TestFULL/Boating/Boating_040 .mp4,PostEarthquake,"[[ 0.13026665  0.14889522 -0.1564372   0.4357383   0.08277329  0.14765112
   0.02164526  0.2525512  -0.5504152   0.19142142 -0.3925912  -0.45462844
  -0.04311774 -0.4927352   0.02253551 -0.42780873 -0.36334354  0.07451
   0.5769911   0.06096444 -0.01609604 -0.059176   -0.7186767   0.09587856
   0.37678933]]"
./TestFULL/Boating/Boating_017 .mp4,TrafficCongestion,"[[ 0.00259846  0.2776442  -0.14660387  0.55333585  0.2145821   0.37894395
  -0.00497644  0.31174573 -0.743409    0.06951481 -0.5024088  -0.64673126
   0.1049192  -0.25557858 -0.11811597 -0.29587665 -0.18682982  0.01354183
   0.24124262  0.09014586  0.11292964 -0.0259236  -0.4428558   0.0431554
   0.59482974]]"
./TestFULL/Boating/Boating_048 .mp4,CarRacing,"[[-0.2080159  -0.13385811 -0.21932921  0.54299325  0.01953897  0.19790985
   0.05493731  0.43276837 -0.25037423  0.12109244 -0.20424898 -0.27486217
  -0.08720043 -0.30886498 -0.32932544 -0.17413056  0.00130416  0.15450987
  -0.02697768  0.06746841  0.02623328  0.2494985  -0.16723946  0.17906989
   0.45642662]]"
./TestFULL/Boating/Boating_035 .mp4,TrafficCongestion,"[[-0.07355081  0.45605692 -0.10117007  0.19103496 -0.27072307  0.00526534
  -0.12572514  0.29819292 -0.37399164  0.15211166 -0.49188176 -0.31520438
  -0.1260058  -0.22566582  0.03013015 -0.2079482  -0.08456712 -0.02445531
   0.44597474  0.03196551 -0.02461141  0.19963098 -0.25977242  0.36817688
   0.59939724]]"
./TestFULL/Boating/Boating_026 .mp4,CarRacing,"[[-0.02401392 -0.06231772  0.02056037  0.59393054 -0.17873201  0.32475883
  -0.00989718  0.30897093 -0.5363452  -0.09785942 -0.49829653 -0.5523743
  -0.0728941  -0.24879794  0.06927782 -0.34629208 -0.07285776  0.19452034
   0.3548117   0.08519906  0.13031794  0.05221135 -0.4455848   0.29430073
   0.27481437]]"
./TestFULL/Boating/Boating_005 .mp4,TrafficCongestion,"[[ 0.05550341  0.2732121  -0.45128578  0.3705081  -0.03565796  0.15339921
   0.05851895  0.27542362 -0.3500573   0.14208925 -0.6684588  -0.63384104
  -0.34883484 -0.22721754 -0.02805513  0.00421381 -0.5416731   0.00977007
   0.34246603  0.426357   -0.00178581  0.10050522 -0.2574281   0.1281282
   0.629661  ]]"
./TestFULL/Boating/Boating_050 .mp4,PostEarthquake,"[[-0.01413781  0.0709293  -0.0318003   0.5085906  -0.04180656  0.26679254
  -0.17620964  0.2237935  -0.52656263  0.02863041 -0.3098444  -0.381646
  -0.06040093 -0.25683355 -0.21446623 -0.18153429 -0.22513764  0.07844879
   0.528947    0.17766194  0.05665665  0.06124121 -0.31569165  0.24527769
   0.39211434]]"
./TestFULL/Boating/Boating_051 .mp4,TrafficCongestion,"[[ 0.09675865  0.2907222   0.03127847  0.32591322 -0.13922381  0.32575145
  -0.2033768   0.24694929 -0.32710454  0.13832057 -0.59210044 -0.29327568
  -0.12817124 -0.30207226 -0.1329158  -0.10666995 -0.24126677 -0.2427287
   0.33963904  0.21082807 -0.03813476  0.08225514 -0.17165218  0.1298408
   0.61791134]]"
./TestFULL/Boating/Boating_032 .mp4,TrafficCongestion,"[[-0.02574014 -0.01321226 -0.24779283  0.4821903  -0.16012341  0.19346093
  -0.2421733   0.05803239 -0.4334684   0.19272023 -0.5220539  -0.54602283
  -0.26073578 -0.41347027 -0.14437598 -0.1874288  -0.40188026  0.09223477
   0.46678212  0.18863088  0.11645191  0.10458079 -0.2114643  -0.02434439
   0.4880633 ]]"
./TestFULL/Boating/Boating_019 .mp4,TrafficCongestion,"[[-0.11583379  0.10481889 -0.36290768  0.42048332 -0.05061155  0.34406695
  -0.16113923  0.38287684 -0.37023127  0.06706998 -0.27603257 -0.37935033
  -0.17372145 -0.12791942 -0.21636227 -0.05419604  0.08221558 -0.06475127
   0.13657549  0.00389278  0.1111092   0.00109045 -0.4168691   0.11356942
   0.6934013 ]]"
./TestFULL/Boating/Boating_036 .mp4,CarRacing,"[[ 1.4640062e-01  3.4872875e-01  3.3234912e-05  5.2788597e-01
  -3.1110144e-01  3.2382733e-01 -3.1196302e-02  2.9209304e-01
  -3.6726162e-01  1.0812157e-01 -5.2005965e-01 -5.3388292e-01
  -4.3491606e-02 -1.9224130e-01 -5.5199381e-02 -1.5631315e-01
  -3.3753935e-01 -4.1809995e-02  1.9926794e-01  1.8206558e-01
  -1.1055758e-01  2.1041290e-01 -1.9110526e-01  5.1557034e-01
   4.9971527e-01]]"
./TestFULL/Boating/Boating_018 .mp4,TrafficCongestion,"[[-0.00619534  0.4435574  -0.2834892   0.27144623  0.1878891   0.02480602
  -0.11315922  0.37755975 -0.25698322  0.06700932 -0.2623665  -0.47217178
  -0.17036898 -0.29968542 -0.02513432 -0.27505353 -0.13744335  0.01269378
   0.51141626  0.07217943  0.05193346  0.14333887 -0.2909593   0.33079055
   0.5648473 ]]"
./TestFULL/Boating/Boating_025 .mp4,TrafficCongestion,"[[-0.12688611  0.4412933  -0.1711164   0.41647533  0.06963585  0.10176132
  -0.0602623   0.3345194  -0.6087801   0.09407796 -0.5550503  -0.4321116
   0.01927226 -0.42990643 -0.03388525 -0.27359566 -0.18585731  0.25744313
   0.3260545   0.10140137  0.24211362  0.08104617 -0.45052227  0.03381989
   0.5517675 ]]"
./TestFULL/Boating/Boating_031 .mp4,PostEarthquake,"[[-0.09708114  0.33772793 -0.13027589  0.5581117   0.17394911  0.14184368
  -0.15059765  0.26209638 -0.49929348  0.16147502 -0.35403305 -0.5583537
  -0.25379142 -0.15903653  0.05522886 -0.20587826 -0.39205104  0.14424284
   0.58581585  0.08906242  0.0166476   0.12585683 -0.54445136  0.07074753
   0.45919508]]"
./TestFULL/Boating/Boating_008 .mp4,CarRacing,"[[-0.35903278  0.10392942 -0.14595638  0.67241126 -0.04955617  0.22772431
   0.11938564  0.29155192 -0.6422066  -0.00235879 -0.6984805  -0.47235188
  -0.07837339 -0.26811522 -0.25372627 -0.48421627  0.08048811  0.04686209
  -0.06999965  0.2757323  -0.04648691  0.3478902  -0.0911514   0.48335192
   0.5967169 ]]"
./TestFULL/CarRacing/CarRacing_008 .mp4,CarRacing,"[[-0.20469798  0.37902293  0.00163276  0.6160221  -0.0105762   0.07128195
   0.33200106  0.44301325 -0.33692786  0.21360691 -0.57386744 -0.6653136
   0.03833655 -0.09260391  0.05325383 -0.37001187 -0.2004967   0.03141082
  -0.06031994  0.18677582  0.20793547  0.3271646  -0.31029785  0.13110664
   0.52672803]]"
./TestFULL/CarRacing/CarRacing_009 .mp4,TrafficCongestion,"[[-0.23084226  0.06714298 -0.47933534  0.48496908 -0.07830079 -0.00346738
   0.2033697   0.14787024 -0.5273922   0.09916522 -0.51275927 -0.47272804
   0.02866349 -0.20166151 -0.35290033  0.11412203 -0.38204288  0.25314444
   0.17951943  0.08193278  0.21707217  0.0433732  -0.28629425  0.14765896
   0.7901609 ]]"
./TestFULL/CarRacing/CarRacing_012 .mp4,CarRacing,"[[-0.17586371  0.06068241 -0.06841233  0.5828294  -0.20806009  0.19120707
   0.18219781  0.11786846 -0.30053702  0.3180939  -0.647798   -0.34155396
   0.02568898 -0.04493658 -0.22629052 -0.19719213 -0.21814373  0.23547098
  -0.1479525   0.11632449  0.07855831  0.16413137 -0.3014828   0.26710817
   0.46504754]]"
./TestFULL/CarRacing/CarRacing_015 .mp4,CarRacing,"[[-0.14830896  0.07056852 -0.15809992  0.9416071  -0.22482198  0.22237836
   0.09861597  0.12016984 -0.19935599  0.07576003 -0.8138101  -0.1914664
   0.20656604 -0.34303305 -0.15564588 -0.290328    0.16263863  0.35465744
   0.19321357  0.11289826  0.11140665  0.41308135 -0.1499847   0.17635931
   0.5461937 ]]"
./TestFULL/CarRacing/CarRacing_010 .mp4,CarRacing,"[[-0.07541221  0.21458107 -0.03670156  0.36037934 -0.09183268 -0.06892669
   0.08933367  0.1164742  -0.22558063  0.09197634 -0.4361189  -0.3248504
   0.06844977 -0.09437912 -0.02936441 -0.3428952  -0.23514389  0.12318151
   0.10389142  0.10683719  0.0608665   0.32813865 -0.33257574  0.21584545
   0.32205784]]"
./TestFULL/CarRacing/CarRacing_002 .mp4,CarRacing,"[[-0.04385255  0.27419314 -0.02876825  0.5271563  -0.14959206  0.18215773
  -0.00986191  0.23660281 -0.34596792  0.12615651 -0.5468612  -0.3804944
   0.06768814 -0.06827343 -0.0577035  -0.22462505 -0.17604373  0.0864085
   0.07099651  0.10726135  0.07032607  0.4890948  -0.29717895  0.26742837
   0.45224878]]"
./TestFULL/CarRacing/CarRacing_013 .mp4,TrafficCongestion,"[[-0.05132464  0.15674947  0.01598744  0.60952735  0.04679602 -0.02489506
  -0.06226136  0.24223377 -0.32415932  0.03759636 -0.47438893 -0.5353756
  -0.15264955 -0.23738742 -0.14495651 -0.08148745 -0.08188339  0.06491377
   0.26025817 -0.03433023  0.15678634  0.04953603 -0.29239905  0.08251659
   0.96623063]]"
./TestFULL/CarRacing/CarRacing_004 .mp4,CarRacing,"[[-0.01262279  0.19057839 -0.06412395  0.5192877  -0.17339984  0.07101376
   0.10038149  0.09799205 -0.3405528   0.11350828 -0.69219565 -0.49989823
   0.04710149 -0.07276457 -0.15155783 -0.2811055  -0.28310892  0.14505193
   0.10139476  0.06742161  0.13378267  0.47519094 -0.33224827  0.17397608
   0.50923175]]"
./TestFULL/CarRacing/CarRacing_017 .mp4,CarRacing,"[[-0.01187349  0.08985211 -0.11115629  0.44027    -0.05303099 -0.05180323
   0.01337096  0.15588066 -0.29368922  0.21855408 -0.415309   -0.30005506
   0.04655391 -0.15245558 -0.03697389 -0.21662554 -0.21539949  0.12181295
   0.16486183  0.11845312  0.14143606  0.3918169  -0.26507494  0.23006432
   0.35749143]]"
./TestFULL/CarRacing/CarRacing_014 .mp4,TrafficCongestion,"[[ 0.01155203  0.00201378 -0.07959823  0.3215006  -0.12707071  0.0423956
  -0.03124273  0.2636611  -0.47589365 -0.06048709 -0.6025252  -0.46247974
  -0.06540094 -0.09832013 -0.33302802 -0.1660251  -0.01106549  0.22084607
   0.09708509 -0.04373706  0.14714967  0.10792974 -0.40983456  0.17655602
   0.5260624 ]]"
./TestFULL/CarRacing/CarRacing_016 .mp4,TrafficCongestion,"[[-0.28561848  0.2971629  -0.12115052  0.3596759  -0.13847475  0.07382817
   0.31225058  0.06880742 -0.28215277  0.08173314 -0.45212454 -0.3402589
   0.16810706 -0.08515278  0.0740288  -0.32312125 -0.24964301  0.13034552
   0.14897472 -0.13605466  0.02183188  0.34886143 -0.2696442   0.11341448
   0.36501905]]"
./TestFULL/CarRacing/CarRacing_003 .mp4,TrafficCongestion,"[[-1.90776661e-02  1.93688929e-01 -6.13650940e-02  4.04278398e-01
  -9.64320526e-02  1.26516849e-01 -6.48247730e-03  1.21069394e-01
  -2.68540412e-01  1.41927347e-01 -5.82941890e-01 -3.85911167e-01
  -2.05042699e-04 -9.84969586e-02 -1.36724070e-01 -2.37973467e-01
  -1.58680946e-01  7.20057338e-02  9.45193693e-02  9.19452235e-02
   1.73102934e-02  2.49497965e-01 -3.08803409e-01  2.97194839e-01
   4.12049592e-01]]"
./TestFULL/CarRacing/CarRacing_001 .mp4,TrafficCongestion,"[[-0.04462687  0.1783677  -0.1092163   0.51650214 -0.04060804  0.11920556
  -0.05488833  0.16903646 -0.3996219   0.22739293 -0.5503635  -0.30373842
   0.12904291 -0.18100668 -0.38550866 -0.09921891 -0.25026137  0.04856927
  -0.01307061  0.07404865  0.13201816  0.07478347 -0.28451985  0.05379587
   0.55400187]]"
./TestFULL/CarRacing/CarRacing_007 .mp4,TrafficCongestion,"[[ 0.1581663   0.09048875 -0.0886747   0.52753013 -0.18383354  0.26311052
   0.04449917  0.32135937 -0.3661381   0.06983075 -0.675386   -0.4985171
  -0.06936654 -0.3228254  -0.01102269 -0.4156566  -0.1826384   0.02843938
   0.13580683 -0.14723973  0.15946981  0.10182709 -0.28673455  0.29487965
   0.6611669 ]]"
./TestFULL/CarRacing/CarRacing_019 .mp4,CarRacing,"[[-0.19045058  0.25638014 -0.04310324  0.51604    -0.20127918  0.01362477
   0.05378006  0.17055844 -0.4859119   0.10247859 -0.59100604 -0.39214304
   0.16231902 -0.2242973  -0.15439986 -0.32869476 -0.35381362  0.1354643
   0.11698636 -0.05307746  0.00801066  0.35457945 -0.25180465  0.1794284
   0.45247397]]"
./TestFULL/Concert/Concert_047 .mp4,TrafficCongestion,"[[ 0.11385297 -0.01696237 -0.07346451  0.29345065 -0.13162673  0.07229512
  -0.19940633  0.44028237 -0.3526324   0.10924885 -0.24505466 -0.1919372
  -0.10163178 -0.26088074 -0.30457556 -0.42041647 -0.13574472  0.01814765
   0.12045252  0.32202232  0.01510473  0.20034774 -0.23930305  0.38476884
   0.48261002]]"
./TestFULL/Concert/Concert_039 .mp4,TrafficCollision,"[[ 0.18538222  0.07561707 -0.16950229  0.48549205 -0.16697529  0.20181252
   0.2835185   0.05263207 -0.38674247 -0.03678702 -0.44312075 -0.42393786
  -0.1509206  -0.3934173  -0.08200342 -0.48239565 -0.01122663  0.17928003
   0.29997766  0.25441557  0.11372399  0.18013644 -0.31777593  0.50110537
   0.34871337]]"
./TestFULL/Concert/Concert_040 .mp4,TrafficCongestion,"[[ 0.16416764  0.20194253  0.16940905  0.2976554  -0.00519551  0.14311698
   0.20898676  0.4865889  -0.4687836  -0.05302552 -0.35997757 -0.3319052
  -0.10848249 -0.10360409 -0.24203716 -0.31250176  0.2215284   0.22521728
   0.23125365  0.16794197  0.16893438  0.14928256 -0.27869722  0.37721545
   0.62884563]]"
./TestFULL/Concert/Concert_011 .mp4,TrafficCongestion,"[[ 0.00832439  0.03201034 -0.3356153   0.19854665 -0.11080425  0.12120342
  -0.09491711 -0.10728239 -0.35930964  0.19178388 -0.65701586 -0.2825971
  -0.13587968 -0.47308764 -0.31084687 -0.47059214 -0.02337339  0.2998293
   0.11251795  0.23403388 -0.06294064 -0.11100287 -0.16375247  0.07332362
   0.37008846]]"
./TestFULL/Concert/Concert_037 .mp4,TrafficCongestion,"[[ 0.13570644  0.35879037 -0.18110746  0.47405556 -0.02008662  0.20005257
   0.13832644  0.21367162 -0.15298375 -0.00482332 -0.56905264 -0.41420826
  -0.15677792 -0.17223665 -0.1944488  -0.20612243 -0.26858     0.3498267
   0.09324364  0.10556689 -0.02963937 -0.05296633 -0.39608592  0.25531885
   0.75472075]]"
./TestFULL/Concert/Concert_008 .mp4,TrafficCollision,"[[ 0.03738188 -0.01475019 -0.00070695  0.3870607  -0.04299398  0.14265214
   0.2786334   0.30602667 -0.14315778 -0.03758587 -0.5396241  -0.16741183
   0.0061941  -0.30149096 -0.3306487  -0.605972    0.11315579  0.2693281
   0.03846967  0.35988432  0.2499196   0.02880307 -0.17455989  0.46118066
   0.30077016]]"
./TestFULL/Concert/Concert_012 .mp4,CarRacing,"[[ 0.13434151  0.01800834 -0.24221314  0.5509172   0.04074327  0.23022208
   0.35758495  0.19087598 -0.11346937 -0.06786391 -0.53295755 -0.56603014
   0.17779303 -0.12796973 -0.07633851 -0.2825744   0.25918904  0.30887067
   0.30465472  0.30333957  0.23833537  0.04463473 -0.33565754  0.4488116
   0.48789737]]"
