Video_File,Predicted_Category,Predictions
./TestFULL/Baseball/Baseball_044 .mp4,Swimming,"[[-10.034306     1.9958444   -2.4566755   -0.5586208  -11.177286
  -11.291039    -5.7536097   -5.500105    -7.7108235   -8.417907
   -9.807166    -9.601195   -11.489499    -9.238168   -13.502125
   -5.9547048   -2.2634053    3.4462855   -8.035106   -15.815534
   -9.113093    -1.198539     5.4658575   -0.19252081 -11.139831  ]]"
./TestFULL/Baseball/Baseball_017 .mp4,Basketball,"[[ -9.802181     4.841111    -6.2259088   -6.0972557   -8.736392
   -5.921087    -4.7466693   -7.331011    -8.307373    -5.1104264
   -6.916499    -8.397889    -9.654832    -5.3266625   -9.502394
   -2.497004    -6.2720623    0.8765624   -8.174806   -11.189056
   -9.230009    -1.9042324    0.66325265   0.13211296  -6.366746  ]]"
./TestFULL/Basketball/Basketball_047 .mp4,Boating,"[[-11.041586    -2.6704555   14.346435   -12.763851   -10.239797
   -8.563136   -10.598539    -8.283715   -13.170894     3.4476027
  -11.77332     -8.180636   -13.2339325   -6.3200574  -14.680438
    0.10326304  -8.532306    -2.950753   -11.4332     -11.470143
  -12.994807    -6.7843657    1.1381593  -12.313645   -14.766776  ]]"
./TestFULL/Basketball/Basketball_043 .mp4,Boating,"[[-10.387921   -2.7054634   6.7303452  -9.260049   -7.438869   -5.984306
   -8.268775  -13.637617  -11.982902   -3.2469757 -11.212129   -9.975234
  -10.136472   -6.1255093 -11.947641    3.3378303 -11.174668   -1.0145538
  -10.847705   -8.194145  -12.632211  -12.052819   -0.9657676  -7.5756702
  -12.522684 ]]"
./TestFULL/Basketball/Basketball_001 .mp4,Boating,"[[ -9.87023    -2.881957    6.7615705  -7.2686605  -8.035207   -7.795112
   -9.251651  -10.922828  -12.440893   -6.353908   -9.174045   -9.70746
  -11.27211    -5.9455695  -8.037217    2.7569675 -12.725854   -4.4508805
   -9.930084  -11.21708    -8.591287  -10.27645     3.9649894  -5.105154
  -11.374961 ]]"
./TestFULL/Basketball/Basketball_009 .mp4,Boating,"[[-6.926034  -4.269967   4.2214727 -6.8423157 -2.5192518 -2.3145692
  -5.1110425 -7.2497334 -6.5629497 -1.6022763 -5.8201156 -5.212335
  -3.7957754 -8.925673  -9.483644  -2.667387  -5.918085  -0.7923333
  -3.9094353 -4.49261   -6.5484104 -3.8209736 -2.3402925 -8.559942
  -7.7703   ]]"
./TestFULL/Basketball/Basketball_024 .mp4,Party,"[[-5.5504236 -1.9222126  1.0956997 -3.932467  -1.7228383 -4.078453
  -4.057278  -6.6744156 -8.39123   -3.9177876 -5.2484818 -2.4400575
  -5.799582  -2.1720407 -1.1413273  1.2582691 -8.459162  -6.7332506
  -4.56589   -6.0757947 -6.4645753 -0.575729  -1.6578995 -6.617892
  -6.603736 ]]"
./TestFULL/Basketball/Basketball_020 .mp4,Boating,"[[-3.2544706  -3.7154627  -0.5438967  -4.8065014  -4.9327984  -6.6436157
  -6.1618047  -2.4669728  -3.2271643  -1.7211359  -4.0767326  -4.113879
  -5.9245057  -3.606396   -5.113573   -2.3235407  -2.258309   -0.72436666
  -5.299358   -6.260223   -3.8654332  -2.9823282  -0.86953163 -2.1839142
  -4.0176053 ]]"
./TestFULL/Basketball/Basketball_040 .mp4,Party,"[[-3.0971205  -4.217366   -2.315328   -2.4060552  -3.2257314  -2.445092
  -0.9508158  -2.9093587  -5.0495305  -0.10033079 -3.595799   -2.630486
  -4.5301332   0.75215006 -1.7862182   0.8879279  -4.3752007  -3.2561605
  -0.9519715  -3.4779537  -6.4480367  -6.855559   -1.7708256  -3.7821817
  -3.7217488 ]]"
./TestFULL/Basketball/Basketball_005 .mp4,Boating,"[[ -9.7929535   -5.4285192   14.477603    -4.3649774   -0.60376483
   -8.31875     -9.042565   -11.124759   -13.957035    -3.372503
  -11.267676    -9.287738   -13.0499325   -7.7113495   -9.002185
   -1.2912363  -11.158963    -8.188243    -8.370627    -5.627868
   -9.488091     0.17118526   4.8345704   -9.018943   -14.028513  ]]"
./TestFULL/Basketball/Basketball_029 .mp4,Boating,"[[-7.486772   -5.6114616   7.5862403  -3.034088   -3.856312   -6.7818346
  -7.6922455  -3.4012685  -8.401042    2.284189   -7.4550858  -3.6849744
  -8.460617   -7.0471     -7.681843   -4.0233254  -5.7490706  -3.362284
  -5.3360734  -6.6734624  -6.1017118  -0.87837476  0.9418129  -4.3022532
  -9.161516  ]]"
./TestFULL/Basketball/Basketball_044 .mp4,Boating,"[[ -3.6780214   -5.7975626    8.322908    -5.9366846   -0.3586959
   -9.690918    -5.8839636   -9.045783    -6.7569475   -0.09281979
   -6.886335    -5.8942494   -9.792635    -5.135905    -8.483927
   -0.5496431   -6.2900376   -4.9288807   -7.2715106   -6.8709893
   -7.7698236    1.3537785   -5.6113467   -9.803333   -10.529312  ]]"
./TestFULL/Basketball/Basketball_017 .mp4,Boating,"[[ -6.434175    -9.04048      9.817637    -2.9006267   -9.532652
  -15.4847355  -11.052284    -1.8730724   -9.484346    -0.04017089
  -13.557805   -10.529305   -16.436943   -10.81987    -14.589619
   -6.24712      0.45238337   2.2347717   -9.918151   -10.563841
   -8.214265    -3.2600086    3.742501    -3.6572497  -13.019667  ]]"
./TestFULL/Basketball/Basketball_002 .mp4,PoliceChase,"[[-5.7101216  -5.6793637  -2.664235   -0.9142103  -1.1282439  -2.67011
   0.22191323 -5.950006   -7.273387   -3.3155274  -5.5214434  -2.2419794
  -5.1030297  -5.8992887  -7.086096   -0.6611387  -3.9104853   1.5909643
  -5.942697   -1.855637   -3.8427327  -5.4618387  -6.5330925  -1.6591914
  -5.645841  ]]"
./TestFULL/Basketball/Basketball_003 .mp4,Boating,"[[ -4.044515   -7.568685    5.165397   -4.369917   -2.1875556 -10.453504
   -6.232261   -5.9820724  -3.92186    -1.0624877  -7.728002   -3.9447174
  -10.271057   -7.2977147 -10.528665   -3.1536064  -2.3468516  -3.2887104
   -7.391933   -7.809815  -11.628641    1.8838028  -7.1759915 -11.463522
  -10.144566 ]]"
./TestFULL/Basketball/Basketball_034 .mp4,Boating,"[[ -7.8585153   -6.3507547    5.3710804   -7.0795      -5.3756742
   -7.8779087   -6.1598334   -6.198627    -7.5366063    0.37853453
   -9.5887375   -5.3104715  -10.064078    -4.5470495  -11.5841875
   -0.02675066  -3.0019548   -0.6636058   -7.4170656   -5.0637164
  -12.034711    -4.769189    -3.811031   -10.382555    -7.809849  ]]"
./TestFULL/Basketball/Basketball_008 .mp4,Boating,"[[-2.3425276 -3.417913   2.4469225 -3.9368021 -3.1264966 -7.086746
  -2.9046047 -6.3135014 -4.7133    -3.248075  -3.6890445 -3.32696
  -4.780833  -2.3024282 -5.622016   2.4370396 -3.3555686 -2.4554613
  -4.5816054 -7.6688075 -2.0146537 -3.4080594 -4.1348734 -7.1720643
  -5.7578297]]"
./TestFULL/Boating/Boating_040 .mp4,CarRacing,"[[-6.578866  -4.9993286 -4.8384466  7.314194  -3.9460878 -6.96653
  -4.610666  -6.588237  -5.2309475 -5.5372663 -3.7167714  5.786972
  -1.2994901 -6.2488837 -6.0314646 -0.615866  -4.584841  -1.160429
  -4.7755866 -9.85259   -4.50105   -5.2729626 -4.608392   0.3034889
  -6.0866795]]"
./TestFULL/Boating/Boating_017 .mp4,PostEarthquake,"[[ -5.800734    -3.7554562   -6.5264587    0.03725239  -5.7345834
   -6.168346    -3.2375205   -6.177263   -10.51696     -4.416951
   -5.6087356   -3.5513515   -1.6732461   -4.871315    -5.5184736
   -5.5648737   -5.850998    -3.6109555    2.4095309  -11.644168
   -5.223235    -5.810929    -4.1064553   -6.4661307   -5.092704  ]]"
./TestFULL/Boating/Boating_048 .mp4,PostEarthquake,"[[-5.072825  -5.218317  -3.6128087  2.7046778 -4.409923  -4.67508
  -1.090449  -6.160425  -9.10434   -1.1332098 -5.4649897 -4.5054197
  -3.6066096 -2.2458692 -4.0448856 -2.533455  -5.060953  -2.7896237
   3.0496056 -8.865437  -4.3831186 -5.5803223 -1.8222181 -2.574373
  -5.2143807]]"
./TestFULL/Boating/Boating_035 .mp4,CarRacing,"[[-5.106131   -3.9727175  -5.1970816   3.7237403  -0.4281778  -3.5262725
  -2.7983978  -4.353225   -5.4041715  -5.0814376  -2.6025732   2.8815827
  -0.8983844  -3.5052516  -2.3924148  -0.90823287 -5.429387   -2.376114
  -3.3413486  -3.9530852  -2.2068107  -5.391904   -3.418162   -0.15625173
  -3.482187  ]]"
./TestFULL/Boating/Boating_026 .mp4,Mudslide,"[[ -6.2344193  -2.8089626  -5.858988   -3.8175583  -4.561128   -5.1803536
   -6.8116426  -9.378749   -8.0600815  -5.2606287  -3.481772    2.0280657
    2.1222935  -3.9618604  -1.7124846   0.9917758 -10.269641   -5.0211844
   -4.298811   -8.2865305  -6.9273715  -9.089282   -5.276008   -5.873068
   -3.388533 ]]"
./TestFULL/Boating/Boating_005 .mp4,CarRacing,"[[-6.7697306  -2.3139544  -6.3643527   2.506094   -4.6526346  -3.8416991
  -3.8159814  -6.6981316  -7.5274844  -5.4139504  -5.417096    0.99341077
  -0.6396437  -3.9454525  -3.5769565  -1.7798148  -7.243749   -3.512403
  -1.951473   -9.003138   -5.863342   -6.683698   -2.0377917  -3.1676743
  -5.1919203 ]]"
./TestFULL/Boating/Boating_050 .mp4,CarRacing,"[[ -3.8193893  -5.40655    -6.5496287   4.1051846  -5.3987017  -4.6222415
    1.4280814  -7.1843343 -11.048446   -3.889968   -5.7589064  -2.4282367
   -2.3831835  -0.1799308  -1.5767353  -0.8966437  -4.808397   -4.08359
    3.784502   -9.816336   -3.8294368  -8.304547   -3.5478017  -1.3228433
   -5.2161064]]"
./TestFULL/Boating/Boating_051 .mp4,CarRacing,"[[-7.848673   -6.301535   -7.186394   11.146397   -2.5094812  -5.2954984
  -4.697513   -7.2679152  -7.935243   -7.8197637  -6.436971   -0.50673956
  -1.5891503  -9.1194315  -6.7416887  -4.751918   -6.148315   -1.0076293
   0.57726    -9.940428   -4.563092   -7.09906    -2.6041143   0.41785055
  -6.8416657 ]]"
./TestFULL/Boating/Boating_032 .mp4,CarRacing,"[[-6.1823955  -5.318477   -6.646855    7.0425825  -4.118133   -4.0484886
  -2.194761   -7.328971   -7.5623255  -4.7112584  -5.24347     4.0824747
  -2.2472363  -3.29454    -2.9715393  -0.04266179 -6.717551   -2.8718643
  -2.6749315  -8.786703   -4.5326176  -6.968653   -4.289564    1.295683
  -5.9218936 ]]"
./TestFULL/Boating/Boating_019 .mp4,CarRacing,"[[-6.3063993  -4.958763   -6.661268    3.949449   -5.215352   -4.222321
  -0.36084098 -9.100941   -9.988346   -2.6500454  -6.414023   -3.1027622
  -1.7723544  -2.5498953  -4.578274   -0.12697603 -5.9053283  -2.652427
   2.1011484  -9.9613085  -4.161145   -7.5317817  -3.9047048  -1.7060833
  -5.273381  ]]"
./TestFULL/Boating/Boating_036 .mp4,Constructing,"[[ -6.3895307   -0.6920772   -7.8691387    0.3941891   -8.595055
   -4.55501      1.21715     -7.37851     -6.478193    -5.105844
   -4.0302744   -0.9418257   -3.9770954    0.19289991  -5.001243
    0.28093714  -5.542765    -4.8828974   -0.4876891  -14.508538
   -5.2676206   -5.3593903   -2.7380526   -4.1829476   -3.8981583 ]]"
./TestFULL/Boating/Boating_018 .mp4,CarRacing,"[[-7.669702   -3.2319896  -5.8766036   7.844329   -3.4171712  -3.3914683
  -1.4647086  -6.0022836  -7.7246847  -5.5343657  -5.829531    2.3151243
  -0.6786928  -5.147467   -4.5284276  -1.0212654  -5.0269237  -2.179302
  -1.1883628  -7.9959993  -3.3514934  -5.9485254  -0.17205286  0.7951705
  -5.438406  ]]"
./TestFULL/Boating/Boating_025 .mp4,CarRacing,"[[ -8.870864   -4.0924015  -6.815077    6.779022   -3.13295    -5.057288
   -4.6293144  -7.6969047  -7.5070853  -7.505848   -3.4941142   5.4720287
    1.4378666  -8.910233   -7.4690576  -4.175886   -5.987447   -1.5649333
   -2.0939996 -10.066912   -4.6244287  -5.145059   -5.1268196  -1.3785827
   -5.3862343]]"
./TestFULL/Boating/Boating_031 .mp4,CarRacing,"[[ -8.12578     -0.648389    -8.2612295    4.1013746   -5.735626
   -3.9861324   -3.9140365   -8.064672   -11.302607    -7.0013404
   -5.113098     2.2052872    2.8727834   -4.585157    -5.9725423
   -2.895463    -8.3188925   -3.1660354   -0.69327176 -11.708308
   -6.559879    -8.621462    -1.5778      -2.0859163   -7.01827   ]]"
./TestFULL/Boating/Boating_008 .mp4,Party,"[[-2.4112365  -3.9309921  -5.139159   -5.7984223  -3.669482   -4.519752
   0.47233707 -5.1738214  -3.8450909  -3.4563239  -4.2282934  -5.061619
  -2.4053788   0.23220062 -2.005904    0.9234151  -4.192325   -3.826309
  -0.50181365 -5.9082704  -3.3732579  -6.605529   -4.157258   -8.237452
  -3.3263931 ]]"
./TestFULL/CarRacing/CarRacing_008 .mp4,Conflict,"[[-8.903144   -2.6678283  -5.938323   -6.1328964  -2.8818715   3.3493223
  -2.8759227  -7.026041   -6.908133   -4.0820875  -4.2164493   1.351695
   0.7803499  -7.1186395  -3.1459625  -1.7650454  -8.886003    0.17953402
  -4.5149374  -2.5541546  -5.658899   -7.192222   -5.9577074  -5.053889
  -3.628642  ]]"
./TestFULL/CarRacing/CarRacing_009 .mp4,Party,"[[-1.0805155  -5.311968   -5.060171   -1.0340582  -3.1555016  -5.6375713
  -2.085237   -3.0390077  -3.2082484  -3.307371   -3.8250384   0.06563866
  -5.404656   -1.6344346  -2.3845942   2.3100326  -2.9069474  -1.0547547
  -6.696994   -4.8716083  -2.1070285  -6.4283276  -6.1908526  -1.7219031
  -3.4022532 ]]"
./TestFULL/CarRacing/CarRacing_012 .mp4,Party,"[[-2.6222358  -3.4019027  -3.2038784  -2.0644462  -0.5181949  -2.8411725
  -4.131125   -4.9327     -2.952933   -3.7716136  -4.9595985  -2.5400786
  -2.155586   -2.1369324  -2.3131082   0.26734585 -4.2530513  -0.93036455
  -5.349661    0.22867091 -4.0145555  -6.6824317  -1.7311046  -1.2570869
  -3.8749897 ]]"
./TestFULL/CarRacing/CarRacing_015 .mp4,Party,"[[ -7.191401    -0.7776632   -1.9406517   -1.9377553   -4.610205
   -3.1164515   -5.040021   -10.166246    -6.8450885   -5.0119696
   -7.0418367   -0.34678745  -3.2663875   -5.6184115   -6.6703935
    2.138448    -6.2735677   -0.12279663  -7.0141964   -5.6293983
   -6.6775846   -6.799374    -3.210714    -3.3246233   -3.9802191 ]]"
./TestFULL/CarRacing/CarRacing_010 .mp4,Conflict,"[[-7.0984464  -4.918769   -4.315851   -6.824074    2.192601    4.5993257
  -4.3106327  -6.9668536  -6.4420805  -1.9036225  -5.2843146  -3.5102787
  -0.5352202  -9.495259   -6.687506   -4.196248   -7.084961    0.17265049
  -3.0266638   2.3052826  -5.569129   -5.0035872  -7.0196314  -6.1996717
  -3.8276215 ]]"
./TestFULL/CarRacing/CarRacing_002 .mp4,Conflict,"[[-3.979466   -2.4931786  -2.4232988  -2.0146344  -0.5066832   1.5654595
  -2.7937555  -5.647255   -3.997781   -2.3914561  -4.4079266  -1.5358317
  -1.2831978  -3.429522   -1.8991436   0.36184493 -5.589707   -2.4298217
  -2.6115592  -1.4867934  -4.9067354  -4.2739353  -2.7246168  -3.473434
  -3.6156604 ]]"
./TestFULL/CarRacing/CarRacing_013 .mp4,TrafficCollision,"[[-3.3029587  -4.8843417  -5.7040157   1.3354794   0.12528792 -0.8933349
  -3.1155457  -4.6348886  -5.553389   -2.2014987  -3.5847278  -1.995544
  -3.5220401  -0.9845921   2.760185    0.6171916  -8.186117   -2.8987372
  -3.8986285  -0.5700875  -3.888202   -6.402962   -3.6707714   3.1386871
  -3.2619345 ]]"
./TestFULL/CarRacing/CarRacing_004 .mp4,Conflict,"[[-5.155121   -2.1888392  -3.1280906  -3.3279092   0.8135374   1.451851
  -1.0977856  -5.4380856  -4.481672   -3.1956472  -3.0465548  -0.15785703
  -1.1498644  -4.0243235  -2.9556053  -0.06458817 -6.465311   -3.0767994
  -3.9129808  -1.1243578  -4.621566   -2.6243768  -4.6547914  -5.5943966
  -3.165831  ]]"
./TestFULL/CarRacing/CarRacing_017 .mp4,Conflict,"[[-5.902637  -6.3823333 -6.062077  -3.5668836  2.0957606  4.2419252
  -3.6816933 -7.1731224 -2.9556751 -4.51887   -4.6907783 -4.1673384
  -0.192583  -9.352354  -5.5044456 -3.2136152 -6.317078   1.0158744
  -1.4667978  1.4653358 -4.184333  -5.8818254 -7.024664  -4.4099803
  -3.1732605]]"
./TestFULL/CarRacing/CarRacing_014 .mp4,Party,"[[-4.778883   -3.2238119  -7.999436   -2.557786   -0.7422667   0.07127535
  -1.4079804  -4.3981338  -5.0059648  -3.8984854  -3.654709   -2.0520253
  -0.9090076  -2.0977595  -1.518533    0.19961938 -7.6288486  -2.2734542
  -4.5633693  -0.970019   -4.461521   -8.08331    -4.2091174  -2.4462721
  -2.9605684 ]]"
./TestFULL/CarRacing/CarRacing_016 .mp4,CarRacing,"[[-7.930106   -4.1446505  -1.2983241  -0.34281588 -3.2249482  -0.5692457
  -4.6666493  -9.054857   -5.1876845  -1.6464267  -7.0211244  -1.8693349
  -0.8121607  -9.383592   -8.948036   -2.0669699  -4.822008   -0.3853661
  -2.0186424  -6.28473    -5.463825   -3.2448964  -4.649735   -5.064387
  -5.6601796 ]]"
./TestFULL/CarRacing/CarRacing_003 .mp4,Soccer,"[[-2.6568654  -2.7978833  -0.54432887  0.74958766 -0.5665004  -2.9328437
  -1.3635517  -5.1207805  -2.0406158  -2.1018922  -3.4222522  -0.45323128
  -3.4662669  -3.1785965  -5.8793297  -0.78537107 -2.3433084  -2.241182
  -2.8876464  -5.3581476  -4.160575    0.99320155 -4.4579296  -5.0115733
  -5.3224797 ]]"
./TestFULL/CarRacing/CarRacing_001 .mp4,Concert,"[[-5.1527615  -4.3614163  -6.7670693  -1.2036306   1.9992553  -1.1331261
  -1.9831182  -3.1976914  -6.382957   -5.0724835  -4.0698113  -4.5832143
  -4.1408415  -5.9277983  -4.448662   -2.2730255  -6.5978923  -0.6519054
  -6.749881    1.8324511  -4.8718348  -7.2001166  -3.7413654  -0.54419935
  -3.9316769 ]]"
./TestFULL/CarRacing/CarRacing_007 .mp4,TrafficCongestion,"[[-6.2803063  -3.1734502  -9.272053   -1.8997488  -4.0484147  -1.513826
  -3.1048043  -7.0208697  -4.04801    -4.662891   -4.79282    -0.05334022
  -4.1773024  -4.651416   -1.2518226   1.9035524  -7.639619   -1.5473764
  -5.5263844  -5.0004234  -5.3506985  -6.478956   -6.5957437  -1.4582442
   2.0012348 ]]"
./TestFULL/CarRacing/CarRacing_019 .mp4,Conflict,"[[ -9.765126    -5.804818    -5.015334    -3.2922056   -2.0739484
    7.2687893   -6.665525   -10.39194     -6.1768413   -2.7554953
   -7.8000455   -3.6628754    0.03512186 -12.26527     -7.642984
   -4.9553933   -9.211455    -0.437727    -0.03413964  -3.5661213
   -8.364916    -6.6132474   -5.966828    -4.5146756   -5.6114807 ]]"
./TestFULL/Concert/Concert_047 .mp4,CarRacing,"[[-7.58679    -4.4183016  -7.453684    4.9450035  -4.2173448  -1.8061956
   4.7072597  -4.1574144  -7.1452303  -5.811364   -6.0733438  -1.3446488
  -8.182635   -4.990954   -4.4093094   1.48448    -3.7689953  -3.292609
  -3.3366187  -4.9338536  -4.392973   -7.6253624  -0.90720564 -0.5403175
  -1.7605327 ]]"
./TestFULL/Concert/Concert_039 .mp4,Constructing,"[[ -7.9910865  -5.013715   -8.518011   -8.938784  -11.817034   -9.113053
    9.659053   -7.2936335 -14.961465   -8.964101  -11.382645  -12.314318
  -11.73538   -11.101981  -14.503629   -6.4887214   9.560114   -4.6518984
   -2.2218292 -16.985193    1.0551544   2.6890001 -10.588284  -12.627109
  -10.250257 ]]"
./TestFULL/Concert/Concert_040 .mp4,Constructing,"[[-14.339945   -3.8152483 -11.847456  -12.239717   -7.0492373  -2.659681
   11.336604   -3.889547  -15.883819  -13.635647    8.258274  -11.531444
   -8.412595  -10.291927  -10.995072   -9.068565  -11.132725   -7.256328
   -5.903491  -11.56826    -2.776689   -9.658303   -8.686836   -9.209108
   -9.291999 ]]"
./TestFULL/Concert/Concert_011 .mp4,Ploughing,"[[-4.424606  -5.852757  -4.752672  -1.4119527 -3.9571183 -2.9868586
   2.809056  -2.5552661 -8.665436  -3.1867626 -6.4496946 -5.8418846
  -7.995607  -4.805367  -5.391225  -2.5710895  3.0606482 -2.1084762
  -1.3162217 -3.584167  -1.1703638 -3.5590732 -3.9739742 -2.6688805
  -3.1696544]]"
./TestFULL/Concert/Concert_037 .mp4,Constructing,"[[-12.762898   -6.1440363 -13.5934305 -15.390197  -13.075702   -6.2552166
   16.426634  -10.84244    -7.6459775 -15.13035    -1.7482127 -15.730649
   -9.127364  -12.219154  -15.938071   -4.032663   -1.6639197  -6.5032153
   -2.7534773 -22.219385    1.5079515  -2.5968175 -14.333702  -17.380135
  -10.218282 ]]"
./TestFULL/Concert/Concert_008 .mp4,Constructing,"[[-7.870951   -6.27557    -7.5589814  -4.2135487  -5.3571596  -3.341254
   5.0006347  -4.853261   -6.8278203  -6.451629   -0.60794973 -9.264269
  -7.070491   -8.123367   -9.387264   -4.5815496  -2.8644888  -2.221501
   1.6665306  -9.6904955  -0.86008096 -5.2877064  -7.014114   -6.560913
  -4.8267727 ]]"
./TestFULL/Concert/Concert_012 .mp4,Constructing,"[[ -6.0903916  -6.169925   -8.065216   -7.500378   -7.066971   -5.7011867
    5.996202   -5.7189064  -6.8039303  -8.091155   -5.5509214 -10.074494
   -7.110441   -8.916806   -9.259968   -1.4852797   3.5001748  -1.5412575
   -2.7954676 -10.026158    3.0158615  -2.238816   -9.550768   -8.433352
   -5.728971 ]]"
./TestFULL/Concert/Concert_019 .mp4,Ploughing,"[[ -4.8927917  -8.524364   -8.572078  -10.822371   -7.699908   -8.097226
    6.877936   -3.975658  -11.337654   -8.848672   -5.70954   -13.209918
   -9.198034   -9.006167  -11.261339   -6.5919533   7.939024   -2.7696486
   -1.3451868 -10.852477    3.60914    -1.4071764 -12.03322   -11.2107725
   -7.9194465]]"
